0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
166.1879,337.1475,79.7549,521.8824,416.3845,480.0949,45.8121,303.3142,566.0,378.5539,345.8888,29.5638,141.3524,566.0,316.4015,156.4851,155.3939,73.6581,416.6851,59.8808,231.2676,239.5519,506.1167,161.2387,218.8987,566.0,373.6915,41.5195,225.9339,406.4938,529.7527,457.471,87854.1471,101114.6253,83991.5083,106751.713,85020.8265,89725.4175,82179.3919,93537.6004,102838.8777,90106.7171,89370.9504,98935.0634,83503.4812,95452.8194,86481.689,85105.2758,1461970.104
117.2283,566.0,0.0,126.3884,110.4287,182.2417,94.6808,0.0,566.0,175.8035,423.9915,566.0,349.5917,416.5194,298.0609,536.0532,366.94599999999997,554.9154,56.5553,309.3344,566.0,566.0,0.0,555.7604,436.4367,267.5931,5.1592,0.0,92.6517,355.7969,0.0,275.5468,86103.9463,95303.1735,90656.5767,84769.6378,84259.0908,90621.0882,96083.4943,85071.4152,97011.8571,94099.6678,100360.6374,106386.5221,95319.2774,93110.1749,98304.9613,99587.2986,1497048.8190000001
195.0356,21.3177,6.8176,420.4147,531.7284,42.9854,551.1828,26.7474,549.0945,0.0,453.4635,528.0914,14.7347,305.1278,297.1641,312.6197,0.0,462.7876,363.69300000000004,547.3549,213.7884,242.0661,566.0,3.6231,7.9597,557.3182,23.8489,410.1596,91.7087,257.4158,158.5643,545.271,101294.5783,88480.3332,91585.1146,90399.2305,101073.0184,90126.8708,96834.4389,96637.9471,106416.469,89624.4314,98526.7955,97930.8048,91418.1218,92584.43199999999,96711.6325,85438.879,1515083.0980000002
332.2669,0.0,231.3432,0.0,276.4905,104.7827,547.6359,494.4972,0.0,207.7451,450.3638,50.632,192.0899,566.0,566.0,527.7987,220.5734,566.0,117.3217,121.3601,57.3171,376.0366,151.1459,566.0,3.4315,459.9108,275.9099,444.4254,0.0,68.3748,0.0,381.5259,86937.5195,91379.6506,87273.5488,87061.4458,94901.6778,89789.9545,100251.5879,96145.8229,94088.9998,89625.5531,95890.3888,85015.6356,99454.0079,101920.3509,107508.9979,94868.4022,1502113.544
192.9345,40.0233,521.0939,412.8238,0.0,419.092,0.0,289.0119,10.1116,566.0,566.0,0.0,566.0,200.0841,255.8523,213.8972,364.816,7.9392,177.4251,566.0,155.2154,291.9832,259.3069,163.8399,566.0,61.9707,0.0,516.1954,461.3974,554.6806,14.7229,471.4929,91637.95300000001,97702.8063,100781.6372,93775.6074,93669.4757,97813.7093,89404.6167,94402.0357,80747.5766,100714.33099999999,107693.0954,86543.4846,98164.1706,89594.8378,99935.3994,89951.5799,1512532.3169999998
382.5654,474.0367,95.2684,394.4722,305.0343,546.8171,26.714000000000002,45.3616,67.2553,396.7082,426.9402,137.3267,530.4979,558.0829,126.4575,136.1879,44.1141,48.9908,81.1926,499.4996,480.18699999999995,240.4946,55.6538,192.4515,291.0777,415.5632,361.9746,1.4106,0.0,48.6366,142.8687,430.9294,91248.4121,88719.7785,88219.9042,91603.55900000001,81381.4493,98163.397,86591.7105,85394.161,87486.4639,89879.6958,95563.8758,97370.165,106496.1811,98869.969,87937.6498,83476.3616,1458402.7340000002
315.7378,566.0,166.778,566.0,19.0739,566.0,0.0,74.5274,43.8891,0.0,99.6504,507.0525,302.9152,225.8674,566.0,0.0,73.4804,41.8154,387.8801,440.9302,0.0,566.0,503.2589,66.4357,329.0281,566.0,566.0,0.0,241.8983,566.0,175.9544,155.6776,96804.1973,101571.6146,91845.4538,99145.3779,99647.1446,97023.8251,89364.4446,92031.3,89945.6812,81506.0802,84602.5684,101748.552,94338.3395,92238.3558,101352.0661,90940.396,1504105.3969999999
313.4416,566.0,116.9587,546.0127,356.8053,560.8846,0.0,0.0,454.7525,492.4987,245.5744,46.1395,85.3813,554.1737,98.7187,58.5304,516.6264,215.8618,241.0254,139.8959,342.3414,384.8495,457.6975,207.2474,0.0,369.2399,17.1209,60.7348,28.9543,566.0,536.2717,452.1816,90608.3353,98814.8897,90186.4997,103830.6471,88875.7804,97083.565,80490.327,89456.0315,107406.0496,89644.4445,100600.586,86851.4915,97571.6918,95642.9733,82454.5809,87946.2458,1487464.139
201.8446,78.5363,107.9659,33.1203,247.7932,0.0,438.2037,158.3766,555.052,450.6921,265.7413,530.0799,169.8746,349.2223,357.1898,0.0,0.0,267.3405,131.4588,400.7985,161.9256,566.0,566.0,191.7019,72.2953,434.5077,395.8088,512.0016,103.8177,130.9646,249.49200000000002,206.1318,104245.9534,83779.3776,84614.924,86772.3458,88799.5186,90143.0594,87020.2582,80155.3454,106156.916,95014.5252,88400.7521,95393.5277,95637.257,99479.771,94831.1816,82958.6528,1463403.366
102.7424,227.6742,0.0,373.9029,20.2491,566.0,566.0,0.0,429.5091,201.2781,566.0,566.0,0.0,89.0237,296.2897,341.4953,28.3452,133.4342,318.4298,232.5506,0.0,297.3823,505.0408,565.7465,0.0,0.0,566.0,0.0,387.99800000000005,95.1856,435.3203,326.2027,90905.439,92873.5519,89803.3998,94235.085,92941.1585,99935.2083,97847.04800000001,89711.4132,100887.851,101570.9335,93065.5007,106009.7331,84688.1144,84265.6188,90302.9812,91569.0546,1500612.091
17.2828,507.1105,556.2832,217.6837,511.8702,45.3837,35.2811,385.6362,180.0926,5.4639999999999995,527.8809,159.3598,294.488,566.0,464.345,41.5927,409.439,0.0,272.6404,108.6351,93.9644,243.2373,0.0,299.7508,41.5436,519.3012,462.85699999999997,488.0853,534.564,508.6088,364.6059,117.9967,87286.7147,106480.4641,101010.6178,92969.0026,103190.9676,89388.0961,97522.5698,91587.0805,99130.5093,84160.4754,92357.9267,85336.0223,87187.0888,93012.2223,94918.1474,88900.0457,1494437.951
12.0599,563.0596,562.8304,201.7343,558.2504,31.1379,33.0514,404.0231,208.9383,5.2222,553.6408,124.9513,252.8253,547.899,523.1814,0.0,425.1508,0.0,237.6202,97.4278,103.2334,251.1853,4.4086,230.5115,0.0,546.9328,488.7219,410.4611,563.683,557.2966,402.4892,114.4071,85361.8975,106512.3811,100901.2472,95015.5692,103361.0374,90935.4562,95667.0257,93755.1263,102210.4416,87544.141,96193.6015,91319.5011,87399.339,94923.4365,98796.7034,89767.2029,1519664.108
566.0,0.0,142.8216,89.88600000000001,313.2979,566.0,0.0,0.0,566.0,375.1999,0.0,285.7351,40.7527,566.0,375.4685,566.0,422.2591,408.9069,0.0,137.4284,0.0,321.3974,0.0,566.0,566.0,252.3637,63.9105,272.6125,242.7698,131.2575,396.6653,0.0,94837.3078,87787.1416,98219.0231,89303.6468,101731.4739,99056.695,97056.6221,92155.0224,94430.7985,95588.1652,87401.0889,86330.5025,87183.1548,102356.2921,86314.3827,106311.3388,1506062.656
457.7516,354.6566,178.105,0.0,358.86699999999996,0.0,237.0518,59.8501,557.7709,203.4059,293.4221,80.4963,453.7138,0.0,566.0,513.9713,122.5439,555.7615,566.0,206.546,0.0,0.0,406.9595,85.4431,500.5315,190.9579,376.2685,566.0,244.6348,566.0,0.0,345.7605,100819.4686,91158.2973,88646.8975,88855.3006,102714.2332,100324.9984,83115.2049,92833.4643,97243.0513,92657.9418,91347.3891,84105.4372,101256.1591,82800.8786,106297.4756,97714.6718,1501890.869
566.0,138.4035,52.6214,486.9974,389.3489,452.5356,147.3458,320.1344,127.8432,404.4144,232.9409,205.3045,0.0,529.587,476.6147,66.0139,502.5635,124.7929,566.0,461.2025,439.3951,46.4206,27.5554,67.3602,566.0,28.8866,145.8781,566.0,407.0552,166.0883,235.0889,274.4419,95098.6779,86192.95300000001,80998.4794,91909.242,88863.5498,103027.6761,96810.0036,90717.1522,81530.3536,98743.39300000001,87155.5461,88713.50300000001,91710.638,99026.4197,93269.1616,91978.1246,1465744.8730000001
510.9651,130.1918,0.0,537.8899,390.2364,524.5026,0.0,257.4965,312.2575,566.0,252.0797,44.5203,0.285,526.88,517.1672,59.4261,566.0,122.8272,532.9563,491.4168,397.52,34.7086,0.0,48.5495,556.6961,139.2546,246.9113,460.9031,374.8683,106.9198,273.9121,253.1988,93070.6614,91289.7131,85975.0726,97258.9818,94502.8428,108636.7896,99066.1518,98533.7044,87983.7716,96998.0366,92573.177,84835.1997,89661.6878,95512.1167,98999.5368,89040.9105,1503938.354
46.7967,561.5753,28.4947,22.0502,277.85,0.0,535.0529,560.5944,321.3579,0.0,554.9321,178.2266,553.7275,292.5213,382.8526,355.1046,433.6184,248.3949,0.0,141.5217,564.874,566.0,0.0,402.1106,191.4273,338.4543,551.72,21.0088,103.8211,326.4188,566.0,27.0487,87424.7123,99591.1293,95181.6457,91133.2608,85145.5562,89131.6017,107192.4133,97577.9848,93056.8805,91640.3765,97020.4392,96593.335,101966.4258,92158.0925,90484.6564,99302.0194,1514600.529
295.4907,0.0,268.248,479.9744,90.0232,496.3083,202.6419,136.8976,345.2963,211.7938,0.0,155.4651,470.5481,429.741,306.492,299.2665,451.5096,192.3836,369.7088,566.0,262.6545,26.2811,78.2466,161.4696,357.2707,214.3529,0.0,470.7301,100.8246,29.921,130.8051,240.4366,88600.0396,82530.2128,84115.5558,94040.6213,79837.3113,104868.2412,91908.7681,84624.4591,91927.2296,84448.5653,99433.4156,83740.2715,97527.1763,96896.3048,91748.6796,92989.6755,1449236.5280000002
83.7023,556.9824,0.0,220.0944,237.5977,34.7268,365.7334,20.4666,0.0,371.8386,266.1038,566.0,0.0,566.0,566.0,533.8343,448.6117,555.9625,0.0,0.0,116.2,566.0,435.5683,224.68400000000003,305.4818,274.96,566.0,469.4893,100.9343,0.0,310.8675,104.3685,87522.4306,94451.765,98486.4474,102607.8711,96796.9365,87535.9512,90845.1693,90904.9462,89682.1213,94978.1385,88458.9387,97225.0718,92326.9318,106220.6592,100323.8048,103444.8774,1521812.061
409.4868,450.9656,325.0054,566.0,91.5897,261.0504,284.1606,212.0216,0.0,200.2529,367.0405,287.1346,548.7267,297.1064,175.0582,566.0,0.0,566.0,566.0,566.0,217.9045,311.3602,476.7634,566.0,566.0,498.6505,220.5495,363.8197,0.0,0.0,0.0,455.8998,100259.9022,87008.1704,81900.5717,96818.3324,94467.0723,95985.7107,91827.3188,79623.3582,83635.7421,82770.0301,101211.6241,92280.1909,106128.8866,96159.3241,95273.2857,99383.2138,1484732.7340000002
550.6798,19.7676,551.3656,559.5324,533.1959,3.7132,546.9957,285.3799,18.4643,307.4217,3.9737,358.4307,278.8985,82.4863,566.0,146.4488,566.0,290.9377,31.8019,303.8062,200.3008,566.0,450.6789,340.2841,490.8491,558.2395,8.3831,0.0,483.0118,181.2902,124.2507,0.0,96248.7507,90114.4981,106706.7493,97952.3105,98878.4191,86558.6774,98216.9956,91492.2329,87723.4589,86750.0084,94714.6047,102245.7896,90506.6276,92548.6709,100509.3684,98434.9958,1519602.158
197.8379,0.0,566.0,566.0,566.0,467.3539,43.5379,566.0,5.9794,0.0,284.8424,294.3412,566.0,91.2048,0.0,63.4104,0.0,497.264,566.0,306.9039,413.8137,19.3284,214.1979,153.3066,0.0,114.5758,225.7406,566.0,0.0,417.2929,566.0,309.3027,99994.0907,89919.5528,96943.7046,100206.1989,97010.3729,99321.0865,90108.3314,100788.1186,97633.0027,94243.1789,94335.1452,91050.8103,106619.8057,90510.7802,87274.1707,89896.7085,1525855.0590000001
0.0,445.3326,0.16,50.3449,432.9398,406.5941,0.0,151.41899999999998,432.0704,461.39300000000003,111.5499,150.8126,20.2568,287.9348,66.2671,44.265,36.397,237.80700000000002,255.0042,176.1968,409.9526,83.4972,203.2375,551.0212,9.3504,50.728,349.8564,25.7793,384.5402,8.9008,449.6823,539.8491,92981.7759,97703.9985,85973.1511,92096.4511,97350.4193,88161.2226,85494.4639,90180.7872,103319.535,99005.9846,89526.6622,93202.1272,84966.5022,96014.1066,87480.2102,87186.9377,1470644.335
307.5397,315.4911,565.6854,295.7676,565.6854,0.0,272.0748,0.0,422.4584,334.6951,87.667,437.2607,565.6854,565.6854,0.0,162.6121,304.2497,395.9798,0.0,496.3016,477.8235,0.0,169.7056,300.7513,565.6854,0.0,565.6854,181.6697,305.5553,183.6202,71.1858,261.808,89876.5395,87535.4291,106627.6018,87028.2561,95949.3558,101091.4707,91976.6179,85490.6262,89780.2243,102456.9041,87190.8403,96090.7349,97461.0271,102778.0157,92064.31,86495.7726,1499893.726
183.0824,153.187,538.5122,550.4830000000001,460.9599,243.8442,350.3348,268.7638,0.0,393.4086,539.0716,132.5588,29.5492,495.5743,90.5786,565.6854,221.7375,452.5483,0.0,314.9813,359.537,452.5483,364.2425,155.0779,0.0,172.1756,434.1057,565.6854,505.1219,521.8265,301.7375,565.6854,90404.9662,80190.4423,106294.6926,101436.93,91316.8464,82995.5716,86933.9261,97624.4011,103279.8323,104073.6007,94830.76699999999,83727.0475,81108.4526,87530.8274,89123.8429,92312.3697,1473184.5159999998
206.0035,452.4902,118.8942,548.3449,345.8194,566.0,56.2464,32.394,389.1495,378.8491,270.6174,87.666,24.3763,566.0,229.9316,21.8815,445.9869,245.12599999999998,274.3617,0.0,173.2764,312.8298,409.4939,217.1823,0.0,541.3946,0.0,12.8684,6.2034,556.9515,531.4906,344.7455,90306.3032,95541.3007,89344.3938,106472.3202,95907.5933,98416.8089,82666.9059,89652.6142,100935.7337,90075.2397,98462.2047,93672.3811,90192.5448,97835.4142,83138.0678,87734.6621,1490354.4880000001
112.1045,472.4573,0.0,8.3861,262.6388,161.1778,415.0677,528.6566,418.2517,0.0,503.0593,0.0,566.0,284.0005,566.0,317.3499,522.1924,343.0462,73.7603,195.5714,558.688,439.49300000000005,0.0,302.1163,150.8002,463.5034,461.8177,13.6457,134.6774,229.6373,566.0,80.7388,83890.866,88043.9786,89685.4607,89370.6536,87953.727,91199.0364,106795.3489,98185.3539,95813.5452,84352.8179,96404.7541,100036.7627,104025.4864,90395.70599999999,95373.3466,97456.6817,1498983.5259999998
477.7439,529.1155,52.1258,5.6973,313.676,554.5533,527.9197,196.2202,62.3593,211.1458,0.0,505.1136,378.3436,0.0,7.0533,555.5215,559.3606,150.436,312.7451,0.0,506.8231,353.3477,262.53,20.2756,202.1488,117.1454,533.5608,495.6883,38.2802,420.1353,476.5111,10.890999999999998,92838.4021,101082.8102,92698.5463,96513.6707,87809.90699999999,96364.524,99394.2809,98670.4187,90472.4791,91115.7126,84269.1401,97570.0065,100669.2271,90397.6087,85929.0082,106780.4253,1512576.168
566.0,89.9587,495.767,0.0,514.7994,566.0,221.3812,400.8399,120.3001,0.0,147.2174,285.9454,421.7121,281.1856,107.6378,353.8543,173.2296,71.8477,356.1442,412.7218,101.5465,436.0125,421.8711,418.336,113.3036,566.0,458.2494,319.9008,101.6205,220.3098,285.0382,471.6884,99729.0965,97896.8041,98534.8216,82529.8494,105624.6129,95955.4457,82788.4956,85775.1232,91387.1563,89257.5837,78360.1886,89152.5694,96862.7519,94206.9306,87062.1667,81757.3476,1456880.9440000001
0.0,0.0,319.8147,0.0,206.7042,201.1747,275.8344,128.2311,566.0,91.6968,443.911,406.4998,478.9475,155.6092,0.0,566.0,0.0,499.7198,0.0,182.0803,0.0,564.8049,566.0,566.0,47.9475,468.7069,566.0,531.5957,199.8654,381.1948,108.4384,509.7521,97035.3003,82326.1745,103496.6298,93981.5305,97904.8274,79587.0771,83516.071,75543.8636,105864.2002,92004.3613,88243.1669,89301.1604,100379.8854,95795.8546,95796.0087,100662.8389,1481438.951
566.0,13.5607,566.0,557.5306,465.5062,36.9828,549.0719,101.1405,84.3462,299.1148,34.8332,372.6742,314.7503,49.0249,471.783,64.9814,566.0,325.0715,49.3552,331.8473,162.9369,448.8568,391.8718,239.887,422.6769,566.0,50.7347,103.464,356.4312,147.6144,92.8297,0.0,96027.7903,87673.8858,106932.2348,99224.9419,96414.9728,78549.007,94319.272,89346.1736,86375.8461,89491.9641,91351.7191,91429.0828,89505.0197,91874.8787,99242.0726,101921.9814,1489680.843
57.3402,563.7226,457.0451,185.2537,491.4778,7.0807,88.2027,429.8026,137.5381,57.9411,549.2717,115.7686,222.7497,520.9286,468.3319,0.0,439.3617,0.0,240.854,77.1037,164.2115,343.8547,41.461999999999996,134.8975,0.0,566.0,512.7343,481.4574,500.569,566.0,456.2901,251.0125,84371.7257,106349.9063,95057.9339,91442.5572,99142.5384,92528.3188,87346.9309,96702.2979,103466.2328,84090.8649,97036.9215,80872.5805,86502.6225,90173.5492,96612.5968,93606.3379,1485303.915
347.5894,222.4029,451.0788,96.4663,88.2641,396.7749,539.0619,424.6137,72.7576,449.9273,113.7666,40.5404,134.006,459.9164,337.1541,490.0339,506.3792,355.7051,292.5311,45.0452,487.0671,548.7,554.8496,92.039,248.8518,565.6854,544.9416,464.2252,338.1052,225.8712,565.6854,95.0728,89568.3732,93997.2414,98494.3027,100912.477,82587.425,81210.791,99523.7475,97155.3375,96100.0891,85452.2986,76895.8871,81247.3696,87158.6244,101070.0861,73410.8969,104258.7185,1449043.666
68.9398,492.9202,417.2059,414.5946,333.5734,449.0677,228.77900000000002,282.7799,74.0648,140.1153,241.5009,546.3822,24.8915,534.7481,218.7993,470.33099999999996,410.6888,73.6439,0.0,456.9334,147.142,44.2601,355.7894,78.922,73.7044,0.0,482.6025,565.6854,550.8099,0.0,75.6952,561.2718,87689.8497,93607.1011,97097.3587,98891.2503,86200.9125,85316.2637,96121.0139,86320.4461,84501.8054,94393.7303,87646.7752,95920.6865,88999.0791,105991.5635,80929.6087,86303.34800000001,1455930.793
377.5064,16.686,534.1591,565.6854,370.7164,23.1662,462.0258,179.6286,461.6285,491.7439,528.5941,429.1438,276.5507,394.8865,185.6266,69.0777,343.0972,443.1002,172.5778,125.3626,37.1673,37.3926,565.6854,530.9859,341.8581,94.8646,454.5821,97.1115,305.9303,441.973,143.3619,475.5054,86492.0304,82474.9978,88172.7188,101603.8841,101071.9182,97686.5892,93343.6907,84165.2437,97632.4652,96984.916,93900.6441,86330.8849,87054.1787,87741.3961,90729.4767,80430.0481,1455815.083
287.2343,126.4759,210.4026,508.5135,136.7809,83.35700000000001,141.2827,0.0,256.5337,434.9273,1.3774,566.0,360.4635,47.9425,461.1789,27.424,334.1861,358.68199999999996,85.5141,0.0,566.0,70.6538,0.0,332.092,566.0,566.0,383.325,241.8646,325.9106,249.2688,42.498000000000005,112.8522,87221.2143,84891.0842,94402.6581,107227.2178,85491.6553,91666.4479,100330.6274,87722.1297,87659.3125,95213.5235,80296.1879,101048.0693,95042.3835,92099.2767,96601.7376,86875.5681,1473789.094
307.4799,463.7538,457.5678,234.4894,278.6105,541.7308,428.6953,0.0,106.0331,440.3408,406.8619,55.3231,390.7307,22.476,92.1231,339.7785,542.3182,463.9973,271.9153,345.32,49.123999999999995,400.4874,26.7946,548.0527,222.4733,323.1322,182.2275,73.20100000000001,497.0766,0.0,143.4981,0.0,85699.2623,89888.2401,98245.942,84400.1992,93291.7739,95027.5158,104211.1823,90017.5015,86341.1596,90071.4118,99555.0231,90270.2058,83661.3936,99028.0601,87568.2386,101021.4325,1478298.542
0.0,534.5732,493.5336,313.0737,468.9835,71.9633,31.8629,410.9019,154.1875,0.0,566.0,179.5402,302.4283,540.6276,482.4325,84.3145,478.8136,0.0,303.6035,163.2618,95.8425,328.834,0.0,231.2841,3.7488,566.0,417.6634,534.3661,566.0,566.0,413.45099999999996,169.3898,88320.8499,106122.0832,97449.5888,94461.7584,102901.3865,90302.3903,95807.5124,96548.8487,101914.603,85789.9125,95640.4368,86130.0635,89170.4611,96596.9716,88972.4837,90978.8119,1507108.1619999998
455.41900000000004,218.3835,72.8269,566.0,535.6765,268.7237,394.2899,92.7881,171.7642,0.0,566.0,396.0943,182.0792,455.5453,453.9347,127.9934,99.4945,566.0,129.9656,566.0,500.7618,566.0,347.6768,0.0,217.9414,371.0067,0.0,555.1648,283.7895,354.3615,299.7618,364.25199999999995,102705.7892,77879.7831,97941.3995,93093.1054,96523.0212,81441.8202,83311.3054,101928.508,95047.1474,83749.4421,105881.784,85479.3938,87440.9576,93919.728,103064.4642,86037.8886,1475445.5380000002
481.5448,556.4102,155.6387,149.4447,356.0801,329.3841,566.0,107.0525,0.0,230.5663,566.0,171.2065,566.0,0.0,0.0,0.0,566.0,152.1544,172.9803,549.4283,179.0691,482.4733,364.816,474.2239,0.0,417.4946,219.1634,0.0,445.2195,263.927,566.0,180.2319,94337.1266,107200.4754,93879.5107,82955.9375,95623.4093,87407.5677,99688.3452,83866.6857,99271.5942,88219.3914,99550.6765,104891.4634,95926.5615,88506.8813,84084.2966,92239.8055,1497649.7280000001
336.1683,170.7291,436.2749,412.5398,528.455,167.3685,566.0,250.0149,71.1198,374.4154,75.8631,299.5672,313.3062,78.947,395.3933,250.4006,460.7358,374.09,182.5214,353.0605,182.1139,566.0,475.1281,257.3938,439.0719,566.0,43.7328,0.0,566.0,319.0402,71.8534,188.2835,91551.6209,89022.7552,93117.6956,96205.3748,101342.2049,80446.7618,97959.26800000001,89151.5358,83308.6323,88276.1341,97433.1441,104888.7023,80597.3761,86563.8243,103419.8247,93836.195,1477121.05
221.9504,271.8682,187.8855,132.2841,117.068,387.5387,388.3829,482.5031,505.819,0.0,0.0,105.1737,566.0,375.9769,225.6599,188.8681,566.0,450.6068,410.8243,149.6873,221.8388,264.775,566.0,449.7867,566.0,566.0,379.3977,63.6544,0.0,349.5758,509.5854,195.5296,81323.6822,88769.5223,86262.1471,95377.9217,86156.1215,102425.4628,85840.9015,97892.1964,94899.4815,82604.9854,87039.1475,105906.7401,106124.1294,97176.4627,80509.2848,95553.6924,1473861.879
41.243,394.0817,549.307,278.3404,237.9908,18.5283,148.9722,566.0,36.499,0.0,550.6999,548.3156,82.6221,529.9727,231.1717,389.3931,102.2021,15.8159,406.2929,225.1665,559.0622,566.0,376.9179,301.9894,464.0765,2.4715,19.5539,566.0,232.3569,161.7641,4.8063,528.7544,91867.1484,101387.8786,97380.2602,92792.7007,87070.4977,87109.1171,90580.6709,99427.795,87877.79800000001,98335.1523,106363.9827,96743.0158,90465.3564,100770.5679,98979.5293,91087.4266,1518238.898
241.7119,421.4333,42.086000000000006,51.4504,122.1329,221.3418,315.3078,0.0,85.5172,40.5475,335.0211,566.0,452.8824,468.0087,177.3418,512.6794,98.1421,0.0,177.0041,300.8959,537.5954,260.7033,22.6524,17.6593,41.7592,96.6025,489.819,338.4861,135.0395,355.1863,563.2949,0.0,91607.1062,99407.1699,84943.2632,86990.84199999999,84926.1205,88594.7326,94921.6421,92042.7078,91394.7981,83195.8349,93444.40199999999,98147.1797,98944.4569,89075.8861,87631.81199999999,105841.6434,1471109.5969999998
559.6175,306.5522,24.0152,62.6008,537.6429,556.5824,45.1419,161.1259,109.7523,298.8529,516.5222,40.0371,556.7818,392.7693,344.531,20.3035,278.7642,5.5219,566.0,415.8549,464.7797,526.0972,181.7211,0.0,538.9626,417.8067,159.1416,13.6507,0.0,89.9368,566.0,255.8032,97793.5344,101496.7294,83420.4821,88863.6407,99222.2653,94057.5572,93641.6863,96494.194,86775.9478,91612.3374,100350.6069,91948.5957,106388.9546,95724.3758,87722.0093,90577.8809,1506090.7980000002
566.0,13.4438,566.0,515.1844,502.9533,5.2249,552.2634,177.6934,10.8775,320.6876,0.0,374.538,344.5772,118.1596,550.7354,92.0443,531.7816,245.8189,55.4824,287.2822,222.981,536.3672,437.8647,297.1905,413.2827,540.0462,0.0,0.0,494.2507,145.9657,134.1983,0.0,95142.4939,88236.5228,105291.1857,95704.5013,100178.4741,86751.3203,98431.0106,89264.7192,88895.2842,83051.9186,93471.5435,103283.6245,89531.19300000001,91437.978,100432.1732,98513.0403,1507616.983
549.4549,562.6131,283.2549,39.6624,398.6531,5.136,527.8417,378.8058,237.0257,553.6017,198.4554,555.2347,40.6634,0.0,533.894,6.1175,182.8741,564.405,7.8454,438.7202,405.8256,566.0,296.572,556.7414,263.1646,425.4492,563.6472,92.3383,265.6366,111.7515,29.4284,13.1449,100312.3831,96056.0102,101071.6914,88806.424,91676.4663,86711.0457,99525.2643,90363.4938,92458.7278,97789.0601,86762.8155,100152.2137,89664.4965,94288.8203,107417.3223,98984.4509,1522040.686
144.4856,181.1297,442.8156,172.2126,14.4232,451.6931,566.0,566.0,566.0,36.6785,209.9626,112.9792,245.2848,4.8478,566.0,351.0712,80.0159,212.4182,392.0765,403.9526,343.1836,536.1805,0.0,489.8251,263.08,130.8496,0.0,565.3977,440.3488,76.6097,103.6261,566.0,96223.3351,92029.5564,97552.1704,85162.6331,87825.5051,88679.8052,106374.7741,97612.0099,101574.3057,85373.2945,102213.966,85950.0608,84813.7822,92679.6841,102953.0519,83557.6643,1490575.5990000002
566.0,40.0625,566.0,489.1026,519.7567,31.8869,530.6136,225.3964,4.1535,296.9688,8.3635,395.2379,317.8302,107.9943,566.0,101.4492,565.5141,275.1444,15.0846,331.5513,186.1788,535.8075,443.9841,325.8588,409.4016,566.0,24.5572,0.0,500.9568,81.4786,121.4458,6.1846,96052.6332,90621.9418,106040.56300000001,100578.1497,96009.8219,86093.4639,97654.1408,92114.5123,87706.634,87592.6596,90168.1618,101607.1015,90180.4362,89768.4571,101228.5264,99824.26800000001,1513241.471
566.0,167.3927,9.2311,528.6918,400.7615,514.9497,8.0544,236.8403,272.1447,566.0,272.1693,0.7664,23.4253,546.5259,556.9176,77.1803,559.2277,103.3554,566.0,441.8788,403.5107,50.7096,38.0307,25.8335,532.4679,220.533,257.5132,498.038,429.9916,102.6812,330.8366,308.0842,95243.1753,93010.9546,84588.4761,96629.9655,88377.7472,105371.3706,95733.6614,101001.54699999999,87662.3529,100592.1667,91795.2055,86000.6396,88046.519,100048.3195,98776.1363,89281.3659,1502159.6030000001
566.0,99.7621,63.9613,42.013000000000005,526.862,10.052,48.6242,201.2893,470.6801,563.283,239.5973,252.125,536.4049,346.4163,0.0,432.7215,564.4467,447.9577,8.5012,183.8976,18.17,313.2342,82.303,518.8265,362.2065,105.8414,277.0832,342.3347,208.4442,51.9477,466.0688,566.0,96473.0553,86923.043,99572.9858,91537.5897,108146.58300000001,88444.0399,94063.8568,86547.6309,98398.1595,100882.3516,93145.0634,87808.4845,99725.5228,98130.2071,82324.7914,90419.2804,1502542.645
530.2567,566.0,292.2058,53.0211,393.0057,0.0,545.6571,380.7998,278.824,566.0,171.6495,566.0,23.8157,70.3943,529.2539,30.9998,190.4559,539.0864,0.0,446.4349,465.2999,545.3487,314.8489,559.2824,277.9381,468.3049,508.10900000000004,108.1254,270.3292,131.5281,0.0,5.4183,99777.4913,94837.4883,100782.0587,87399.2918,89569.2258,84929.2734,99154.9625,87221.87,93423.7511,99325.1019,83854.1352,101732.597,91388.4622,93431.4,107347.7877,99204.1919,1513379.0890000002
547.9379,176.3406,566.0,404.7784,566.0,103.1571,522.9523,0.0,482.9102,124.6604,0.0,460.2913,292.3759,255.7772,385.9734,304.7298,566.0,228.7012,0.0,450.8694,117.6723,225.5253,434.6232,137.9782,363.3169,342.5709,24.5306,239.6298,71.6413,25.5527,0.0,154.237,93689.9315,84060.004,106476.4575,84346.3798,101509.0774,79518.2082,92927.1708,86908.2902,95824.7488,83471.1035,94485.3799,96632.40800000001,90752.0647,94091.8491,101041.6131,89679.3501,1475414.0369999998
495.9302,547.3926,43.0963,0.0,329.4451,566.0,566.0,174.7485,35.138000000000005,215.2698,8.8285,520.0874,386.2292,42.6849,23.0996,566.0,549.7544,117.6527,301.6211,0.0,566.0,370.0218,226.5637,12.8684,188.2973,131.7707,566.0,432.9682,22.9894,390.4586,463.1868,40.7387,96756.6609,101158.076,90843.8678,95527.6258,88337.2103,98530.3922,98250.8407,98322.4043,90331.1564,91128.9075,89792.1602,93183.2526,101102.8103,90022.5775,87685.7902,106235.7346,1517209.467
