0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
8.0,0.0,1853.0,111.0,82.0,6.81,20.64,33097.0,18311.0,1.0,1.0,2.2,5.01,0.0,2.61,2.61,230.66,431.46,1.0,137.0,1091089.0,80.0
3.0,1.0,888.0,52.0,60.0,1.4,0.8,17442.0,25811.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,67.6,99.2,1.0,2091.0,1072318.0,95.0
2.0,0.0,1646.0,85.0,55.0,0.8,0.8,247300.0,21669.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,55.6,94.6,1.6,494.0,1754752.0,92.0
2.0,1.0,310.0,52.0,22.0,0.2,0.2,261896.0,6656.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,20.44,19.44,1.0,7380.0,1868882.0,98.0
2.0,0.0,411.0,60.0,67.0,0.4,0.4,69261.0,44301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,2.2,856.0,1722466.0,97.0
4.0,0.0,1176.0,67.0,57.0,0.8,3.4,14861.0,28364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,86.2,2.0,474.0,1536344.0,95.0
3.0,2.0,2656.0,162.0,110.0,1.2,2.0,110401.0,28047.0,0.0,0.0,0.0,0.0,5.01,3.21,4.21,114.03,198.8,2.0,542.0,1018144.0,91.0
5.0,0.0,1481.0,124.0,150.0,0.4,0.2,68609.0,33107.0,5.0,26.4,51.4,135.4,1.0,8.2,55.4,20.0,29.0,2.0,143.0,1054915.0,90.0
1.0,1.0,512.0,47.0,44.0,0.4,0.4,92333.0,23899.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,38.6,68.6,1.0,465.0,982181.0,97.0
1.0,1.0,166.0,10.0,12.0,0.2,0.2,6990.0,5747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,5264.0,1856536.0,99.0
1.0,1.0,205.0,23.0,35.0,0.2,0.2,7434.0,8785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7263.0,1865264.0,98.0
25.0,12.0,3656.0,383.0,211.0,3.56,5.35,420694.0,70994.0,3.17,7.33,29.9,44.75,5.15,13.27,16.24,229.31,404.36,1.5,330.0,1088813.0,78.0
62.0,59.0,3502.0,273.0,148.0,2.2,2.4,355154.0,49921.0,0.0,0.0,0.0,0.0,0.0,3.0,9.4,109.4,176.4,1.0,965.0,975280.0,85.0
14.0,3.0,1883.0,81.0,83.0,7.4,19.6,22186.0,20651.0,1.4,1.4,1.4,0.0,0.8,11.2,11.6,302.6,517.8,1.0,277.0,1104808.0,77.0
6.0,1.0,7108.0,1327.0,1268.0,5.0,2.6,1244800.0,896995.0,0.0,0.0,0.0,0.0,0.6,3.8,6.4,250.2,380.8,1.2,722.0,1093789.0,67.0
22.0,4.0,3111.0,177.0,131.0,1.8,2.2,123060.0,53761.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,146.6,235.6,1.5,969.0,1077584.0,87.0
2.0,0.0,2988.0,191.0,151.0,1.0,2.6,30668.0,22032.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,77.0,109.2,5.6,449.0,1062632.0,88.0
24.0,15.0,3052.0,203.0,173.0,1.8,2.2,115480.0,178745.0,1.6,2.0,2.0,0.0,2.4,1.2,1.2,129.2,180.4,2.6,227.0,1519690.0,88.0
4.0,3.0,1887.0,144.0,93.0,0.2,0.2,48118.0,58743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,17.8,2.4,2097.0,1720363.0,95.0
65.0,23.0,4564.0,199.0,122.0,2.4,7.78,495455.0,54727.0,10.58,64.07,91.02,114.57,4.79,51.5,85.23,202.4,352.1,4.4,154.0,1316873.0,71.0
6.0,1.0,2650.0,190.0,129.0,0.6,0.6,121239.0,67627.0,4.2,7.8,17.8,41.4,0.4,6.2,8.8,42.4,109.0,4.6,276.0,1504933.0,77.0
1.0,0.0,1532.0,83.0,74.0,0.2,0.2,88312.0,26448.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,20.0,20.6,2.2,1167.0,1742472.0,90.0
131.0,3.0,3379.0,354.0,626.0,0.6,2.2,232824.0,487837.0,0.0,0.0,0.0,0.0,0.0,67.0,71.6,32.6,66.0,2.4,1051.0,1714381.0,74.0
43.0,51.0,3645.0,150.0,101.0,2.2,1.8,281255.0,69111.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,161.8,177.0,3.0,708.0,1528086.0,85.0
0.0,0.0,199.0,17.0,21.0,0.2,0.2,13540.0,22848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,2707.0,1771696.0,97.0
15.0,2.0,2389.0,264.0,198.0,1.8,0.6,101604.0,86282.0,1.2,1.2,1.2,0.0,0.6,24.0,25.6,90.2,209.4,1.5,239.0,1077859.0,90.0
5.0,4.0,675.0,46.0,36.0,0.2,0.2,4594.0,17850.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,21.2,22.8,4.0,614.0,970677.0,98.0
16.0,13.0,896.0,72.0,69.0,0.6,2.0,146207.0,99210.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,105.4,77.6,3.8,973.0,1541157.0,84.0
35.0,0.0,3593.0,621.0,124.0,7.62,10.22,731563.0,25521.0,11.62,84.77,281.56,596.39,1.0,30.06,47.29,549.7,1024.25,2.2,127.0,1058769.0,62.0
9.0,6.0,1841.0,57.0,45.0,0.4,0.4,37270.0,14071.0,0.0,0.0,0.0,0.0,0.0,3.6,6.6,26.4,107.8,3.2,8055.0,1403126.0,94.0
16.0,1.0,2239.0,174.0,120.0,1.0,1.2,84704.0,41242.0,6.19,10.98,41.72,61.88,2.2,25.15,40.32,72.06,179.24,1.5,205.0,1096663.0,88.0
0.0,0.0,2128.0,206.0,137.0,0.4,0.4,164827.0,42642.0,5.6,7.8,7.8,0.0,0.8,1.8,2.0,48.4,116.6,1.3,314.0,1018701.0,89.0
1.0,0.0,382.0,57.0,51.0,0.2,0.2,8498.0,20401.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,20.2,16.8,3.6,1498.0,1717632.0,96.0
3.0,0.0,2876.0,116.0,116.0,1.4,2.0,106263.0,11368.0,0.0,0.0,0.0,0.0,0.0,9.58,16.37,125.75,159.68,3.4,4212.0,1715684.0,90.0
15.0,11.0,5885.0,231.0,159.0,0.8,3.2,224023.0,51705.0,8.8,14.6,39.0,72.8,6.8,37.6,43.2,43.4,113.0,1.6,150.0,1006387.0,81.0
30.0,0.0,5261.0,983.0,438.0,1.4,1.4,1038498.0,968879.0,8.8,89.2,171.0,503.0,1.6,52.2,226.8,102.8,220.6,4.2,95.0,1330648.0,79.0
6.0,2.0,2285.0,177.0,191.0,4.0,3.2,84430.0,214977.0,0.0,0.0,0.0,0.0,0.0,9.8,11.2,204.0,357.8,2.8,717.0,1016555.0,80.0
18.0,4.0,1734.0,177.0,113.0,0.8,2.2,381629.0,48488.0,5.59,13.17,16.77,6.59,7.78,2.59,4.39,238.32,126.55,2.0,221.0,1008517.0,91.0
3.0,0.0,1274.0,139.0,80.0,0.6,0.6,218359.0,26748.0,1.8,9.02,17.23,22.85,0.0,2.0,2.0,42.89,65.53,5.4,200.0,1031841.0,91.0
2.0,0.0,768.0,82.0,33.0,1.6,1.2,419416.0,19101.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,109.2,139.8,1.0,1074.0,1061965.0,92.0
2.0,1.0,1574.0,123.0,92.0,0.8,1.2,230531.0,77766.0,0.0,0.0,0.0,0.0,0.4,5.2,10.0,64.4,84.8,2.2,327.0,1533171.0,93.0
40.0,11.0,3402.0,283.0,202.0,2.8,4.2,225184.0,28672.0,0.0,0.0,0.0,0.0,0.0,1.2,3.4,157.4,279.2,1.0,1025.0,1092723.0,86.0
11.0,1.0,1554.0,140.0,128.0,1.4,1.4,167484.0,79731.0,0.0,0.0,0.0,0.0,0.0,4.6,6.6,106.2,137.4,1.5,456.0,1074590.0,91.0
6.0,0.0,1998.0,152.0,133.0,0.6,0.6,128710.0,98867.0,0.0,0.0,0.0,0.0,0.0,1.4,4.2,52.8,50.6,3.6,1753.0,1532064.0,92.0
19.0,12.0,7284.0,506.0,321.0,5.39,6.19,386171.0,72448.0,2.4,4.19,5.39,4.39,0.8,20.36,21.76,235.33,461.08,2.8,439.0,998836.0,74.0
1.0,0.0,2498.0,135.0,77.0,0.4,0.4,45680.0,30423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,38.4,1.2,1903.0,1752755.0,94.0
11.0,4.0,2378.0,200.0,109.0,6.79,20.56,42708.0,21136.0,3.59,11.98,14.17,30.14,0.4,7.19,9.78,250.7,448.1,1.8,138.0,1100343.0,75.0
6.0,0.0,5077.0,462.0,404.0,5.4,1.8,180837.0,225321.0,5.0,11.8,31.0,55.8,1.0,8.4,8.8,257.0,508.4,1.2,157.0,1006085.0,75.0
26.0,34.0,3007.0,113.0,190.0,0.2,0.2,12781.0,31510.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.57,16.77,2.2,224.0,1705333.0,93.0
21.0,32.0,5691.0,364.0,212.0,0.2,0.2,17833.0,39783.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,19.4,36.8,1.8,708.0,1739216.0,88.0
42.0,55.0,3949.0,249.0,244.0,2.6,4.6,197289.0,529200.0,4.2,6.8,6.6,0.0,1.4,1.8,2.2,219.6,297.2,3.4,331.0,1013805.0,79.0
6.0,1.0,1791.0,256.0,161.0,1.0,2.4,73757.0,43555.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,74.4,100.4,3.4,2889.0,1548859.0,94.0
1.0,0.0,2177.0,178.0,135.0,0.2,0.2,31414.0,38601.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,18.4,30.8,2.0,1748.0,1040098.0,91.0
25.0,2.0,5086.0,335.0,283.0,9.8,28.0,723823.0,61615.0,4.8,12.6,26.2,117.0,5.6,24.2,33.0,394.2,727.0,4.2,170.0,1098459.0,60.0
5.0,1.0,2443.0,405.0,327.0,3.8,2.2,183535.0,89572.0,0.0,0.0,0.0,0.0,0.0,2.4,2.6,211.8,324.2,1.0,2637.0,1017880.0,85.0
9.0,0.0,1448.0,217.0,193.0,4.0,3.0,102838.0,7053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,297.6,2.0,6283.0,1724059.0,89.0
33.0,47.0,2055.0,204.0,116.0,1.6,3.21,119329.0,25799.0,0.0,0.0,0.0,0.0,0.2,0.6,0.6,126.85,181.76,1.0,542.0,1097457.0,86.0
13.0,6.0,2845.0,225.0,119.0,5.0,6.6,343010.0,48285.0,0.0,0.0,0.0,0.0,2.0,4.8,8.0,226.2,391.8,2.2,526.0,1007958.0,76.0
6.0,5.0,2065.0,151.0,108.0,1.0,1.2,246521.0,25261.0,0.0,0.0,0.0,0.0,1.4,8.98,16.77,77.64,154.89,1.7,555.0,1017827.0,89.0
3.0,2.0,1527.0,122.0,145.0,0.2,0.2,413659.0,365236.0,30.74,84.83,198.0,431.34,0.6,48.7,90.42,19.56,40.92,3.0,135.0,968140.0,84.0
16.0,4.0,4378.0,173.0,123.0,9.2,20.6,45835.0,24670.0,1.4,1.4,1.4,0.0,1.2,6.4,8.6,343.4,594.6,1.0,306.0,1104760.0,69.0
12.0,5.0,1176.0,88.0,72.0,1.4,1.8,33693.0,24259.0,2.0,2.0,2.0,0.0,0.0,6.0,9.4,100.8,142.6,262.0,94.0,6.0,0.0
1.0,1.0,755.0,72.0,47.0,0.2,0.2,3357.0,10955.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,21.04,17.64,1.4,1266.0,1749158.0,97.0
2.0,1.0,534.0,110.0,50.0,1.0,0.4,450000.0,9302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,72.4,1.6,6789.0,1840803.0,96.0
4.0,0.0,1723.0,81.0,55.0,0.8,0.8,141172.0,28012.0,0.0,0.0,0.0,0.0,0.0,8.02,25.05,67.54,161.12,2.8,517.0,1068305.0,90.0
4.0,2.0,3812.0,297.0,147.0,0.4,0.4,394794.0,88076.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,38.0,77.4,3.0,1207.0,1536325.0,86.0
0.0,0.0,1339.0,86.0,68.0,0.2,0.2,6285.0,13180.0,0.0,0.0,0.0,0.0,0.0,40.6,40.6,15.6,73.2,3.2,452.0,1719110.0,94.0
2.0,0.0,1560.0,111.0,143.0,0.8,1.2,143877.0,323124.0,4.8,9.8,14.4,15.6,0.2,14.6,29.2,54.8,94.2,2.8,238.0,1766866.0,84.0
22.0,14.0,1856.0,110.0,92.0,7.0,19.4,99492.0,27575.0,2.4,2.6,2.6,0.0,0.8,14.2,25.4,310.0,503.4,5.2,307.0,1106643.0,75.0
56.0,59.0,7625.0,694.0,826.0,4.8,5.0,525258.0,111782.0,0.0,0.0,0.0,0.0,0.2,3.4,5.4,338.4,467.2,7.0,2345.0,1370643.0,57.0
8.0,1.0,1714.0,120.0,119.0,2.0,4.0,61411.0,33120.0,0.0,0.0,0.0,0.0,0.0,1.2,2.2,137.0,171.6,2.4,1188.0,1536725.0,89.0
98.0,113.0,2469.0,201.0,104.0,0.4,0.4,8522.0,33720.0,0.0,0.0,0.0,0.0,0.0,8.4,10.0,46.8,71.2,2.5,1184.0,1123517.0,91.0
1.0,1.0,384.0,92.0,54.0,0.2,0.2,259906.0,238551.0,0.0,0.0,0.0,0.0,0.0,2.4,4.8,15.6,16.8,2.2,4128.0,1825290.0,93.0
4.0,2.0,3682.0,404.0,178.0,0.6,1.0,250263.0,243861.0,3.6,4.0,4.0,0.0,0.8,0.8,1.0,49.6,91.4,4.2,274.0,1323344.0,90.0
3.0,1.0,575.0,81.0,44.0,1.8,1.6,59646.0,5592.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,106.4,160.6,2.4,593.0,1710902.0,95.0
22.0,17.0,1893.0,138.0,110.0,0.8,0.8,141423.0,58049.0,8.0,16.8,37.4,99.0,3.0,5.4,13.8,45.0,132.0,1.5,122.0,968677.0,89.0
6.0,5.0,1765.0,76.0,84.0,0.2,0.2,43538.0,29070.0,3.6,8.6,21.8,34.2,1.4,1.8,3.2,18.0,57.4,1.0,133.0,1060421.0,93.0
2.0,0.0,3214.0,171.0,126.0,0.4,0.2,209570.0,16714.0,4.19,6.19,23.95,47.9,0.4,0.6,0.8,20.56,30.54,2.2,259.0,1753694.0,86.0
2.0,0.0,537.0,96.0,39.0,0.2,0.2,114833.0,115848.0,0.0,0.0,0.0,0.0,0.0,7.2,8.4,20.4,50.2,3.2,704.0,1744550.0,96.0
53.0,1.0,4919.0,189.0,149.0,0.99,2.58,333491.0,64310.0,1.98,8.13,12.1,14.48,1.79,6.75,8.13,112.1,105.16,3.2,150.0,1504125.0,86.0
2.0,0.0,1174.0,231.0,170.0,1.4,1.8,427110.0,115077.0,0.0,0.0,0.0,0.0,0.0,8.8,17.2,109.0,139.8,2.2,2524.0,1730254.0,87.0
1.0,0.0,3365.0,145.0,109.0,0.2,0.2,4215.0,18277.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,15.83,17.64,1.2,689.0,1738140.0,94.0
4.0,0.0,2220.0,97.0,105.0,2.2,3.8,123115.0,115700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.4,197.4,2.4,809.0,1539522.0,90.0
1.0,0.0,2399.0,197.0,150.0,0.4,0.6,255688.0,50220.0,0.0,0.0,0.0,0.0,0.8,4.99,8.38,30.54,47.5,3.8,418.0,1052332.0,91.0
20.0,16.0,1339.0,365.0,132.0,1.0,0.8,686687.0,547979.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,93.0,146.8,559.0,90.0,10.0,0.0
6.0,5.0,1109.0,77.0,121.0,0.4,0.2,38758.0,90756.0,7.0,8.8,8.8,0.0,2.8,1.4,1.4,22.4,59.6,2.5,327.0,1059706.0,95.0
4.0,1.0,4437.0,722.0,402.0,0.4,1.8,49022.0,91833.0,3.6,7.4,19.6,25.2,0.6,5.0,7.0,33.2,82.4,1.0,325.0,1074453.0,87.0
14.0,21.0,616.0,65.0,60.0,0.4,1.2,4531.0,36791.0,0.0,0.0,0.0,0.0,0.2,1.2,1.2,35.0,53.4,3.4,992.0,1716653.0,93.0
139.0,89.0,1743.0,253.0,173.0,1.6,1.8,360018.0,101640.0,0.8,3.6,3.6,0.0,27.0,1.0,5.2,89.6,236.8,515.0,83.0,17.0,0.0
2.0,1.0,949.0,179.0,72.0,0.4,1.8,233389.0,216172.0,0.0,0.0,0.0,0.0,0.2,6.6,6.6,39.2,48.8,3.6,2537.0,1577202.0,96.0
4.0,1.0,3290.0,341.0,307.0,2.0,3.6,342177.0,33866.0,2.0,2.4,2.4,0.0,0.6,6.8,10.6,112.4,231.0,1.3,340.0,1093653.0,86.0
8.0,4.0,2247.0,142.0,110.0,0.4,0.4,174831.0,170471.0,0.4,0.6,0.6,0.0,0.0,6.6,6.8,44.0,110.4,5.0,360.0,1314491.0,93.0
12.0,9.0,6262.0,212.0,186.0,0.6,0.6,20505.0,27881.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,39.8,71.2,2.4,2463.0,975309.0,88.0
11.0,11.0,3963.0,447.0,315.0,0.4,0.2,372521.0,39189.0,1.6,3.6,3.6,0.0,10.6,2.6,3.4,21.0,32.8,3.0,203.0,1134622.0,86.0
17.0,3.0,4065.0,443.0,301.0,4.19,2.59,203488.0,80888.0,1.4,1.8,1.6,0.0,0.2,6.99,11.58,245.31,393.41,5.8,470.0,1522307.0,77.0
6.0,4.0,4451.0,218.0,139.0,1.4,6.6,42386.0,69377.0,2.0,3.4,3.4,0.0,0.0,0.6,1.0,107.0,124.4,3.8,338.0,1445123.0,82.0
1.0,1.0,215.0,24.0,24.0,0.2,0.2,4481.0,10470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,16.8,1.0,8767.0,1835301.0,98.0
31.0,3.0,3748.0,343.0,276.0,5.6,5.2,161126.0,93390.0,0.0,0.0,0.0,0.0,3.2,4.0,4.6,220.6,432.6,2.2,534.0,1073170.0,81.0
23.0,34.0,839.0,76.0,71.0,0.2,0.2,22834.0,54700.0,1.6,1.8,5.4,13.4,0.8,1.0,1.2,12.8,21.6,2.0,129.0,1089048.0,95.0
7.0,0.0,3155.0,427.0,411.0,6.99,20.16,327445.0,165154.0,2.79,16.17,26.15,47.11,0.2,23.15,41.52,245.11,456.29,2.2,205.0,1075369.0,72.0
3.0,1.0,4299.0,244.0,273.0,1.2,1.4,178072.0,614311.0,2.4,3.0,2.4,0.0,0.8,1.0,1.2,77.2,137.6,1.0,343.0,984790.0,78.0
56.0,77.0,1668.0,157.0,121.0,1.2,1.6,33278.0,55933.0,9.58,17.17,26.35,52.3,1.0,4.99,5.59,83.23,125.15,1.0,268.0,961782.0,86.0
5.0,4.0,3334.0,243.0,139.0,0.2,0.2,9967.0,55289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,16.8,2.2,917.0,1646168.0,93.0
55.0,76.0,4119.0,285.0,206.0,1.6,2.8,126303.0,102504.0,6.4,8.6,8.6,0.0,1.2,18.2,22.2,85.4,194.2,1.0,283.0,982560.0,79.0
5.0,5.0,3797.0,200.0,165.0,0.2,0.2,50974.0,41728.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.37,28.74,1.0,535.0,980455.0,92.0
3.0,0.0,2205.0,324.0,246.0,2.4,0.6,277121.0,85851.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,122.8,224.6,4.0,741.0,972250.0,86.0
39.0,11.0,4305.0,447.0,291.0,6.79,7.58,187787.0,87124.0,0.0,0.0,0.0,0.0,0.4,40.12,43.71,366.27,725.15,1.0,843.0,1105766.0,69.0
22.0,4.0,1650.0,223.0,205.0,1.8,1.6,33024.0,29856.0,6.6,24.6,75.8,196.2,1.6,20.0,105.8,92.6,167.8,4.5,158.0,1058141.0,86.0
5.0,1.0,309.0,37.0,42.0,0.2,0.2,20830.0,24601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,17.23,1.4,2804.0,1776871.0,96.0
0.0,0.0,281.0,26.0,29.0,0.2,0.2,22484.0,40083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.0,1852.0,1763705.0,90.0
0.0,0.0,961.0,88.0,66.0,0.2,0.2,93061.0,15958.0,1.2,2.2,2.2,0.0,1.6,1.2,1.2,15.37,27.54,1.0,203.0,1011728.0,95.0
0.0,0.0,905.0,57.0,47.0,0.6,0.4,56722.0,10728.0,0.0,0.0,0.0,0.0,0.0,4.2,8.4,33.2,39.8,1.0,5813.0,1818853.0,96.0
1.0,0.0,2797.0,183.0,141.0,0.2,0.2,129142.0,119557.0,1.8,1.8,1.8,0.0,1.6,29.6,35.2,22.4,96.0,4.0,397.0,1118680.0,87.0
2.0,1.0,3917.0,148.0,126.0,1.6,1.8,76308.0,115810.0,1.2,1.4,1.2,0.0,0.8,2.4,2.61,126.85,162.93,1.6,225.0,1019128.0,87.0
3.0,2.0,2590.0,130.0,167.0,0.8,0.4,106798.0,26057.0,0.0,0.0,0.0,0.0,0.0,9.2,18.0,45.8,67.2,3.2,4490.0,1720176.0,90.0
31.0,41.0,459.0,73.0,59.0,0.6,2.6,161489.0,164550.0,17.6,32.8,38.0,16.2,0.6,26.8,50.0,36.6,54.8,2.4,242.0,1720221.0,87.0
11.0,1.0,3579.0,233.0,152.0,2.0,2.0,159831.0,134542.0,1.0,1.0,10.2,13.8,1.2,2.8,2.8,81.0,169.8,3.6,167.0,1064186.0,87.0
9.0,0.0,2555.0,397.0,314.0,8.6,3.8,510619.0,46678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.8,583.0,3.6,8741.0,1864907.0,77.0
8.0,8.0,396.0,71.0,55.0,0.4,0.2,173114.0,8007.0,1.0,1.0,1.0,0.0,2.8,0.0,0.0,24.2,31.6,2.0,187.0,1715517.0,97.0
7.0,3.0,1631.0,203.0,199.0,1.8,6.6,83523.0,22114.0,0.0,0.0,0.0,0.0,1.6,4.4,4.8,106.8,183.4,2.5,801.0,1048598.0,88.0
8.0,2.0,2357.0,167.0,99.0,5.0,3.6,87491.0,73356.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,295.8,329.2,3.2,628.0,1536202.0,89.0
3.0,1.0,3167.0,348.0,163.0,1.4,1.4,91118.0,37133.0,2.8,13.6,38.4,56.0,1.6,5.0,8.2,112.2,191.4,2.0,157.0,1099906.0,83.0
54.0,72.0,1075.0,269.0,118.0,0.6,1.0,556405.0,509163.0,0.0,0.0,0.0,0.0,0.0,28.54,34.33,37.13,141.12,1502.0,90.0,9.0,1.0
5.0,3.0,838.0,71.0,56.0,2.4,5.4,10837.0,11095.0,3.2,6.8,28.4,68.4,1.8,0.8,0.8,106.0,176.6,2.4,146.0,1720134.0,92.0
4.0,1.0,4148.0,423.0,250.0,3.4,2.2,250623.0,346396.0,12.8,25.6,25.6,0.0,0.0,18.2,19.2,193.6,342.6,1.8,378.0,988138.0,80.0
9.0,4.0,3539.0,208.0,113.0,1.4,7.0,204879.0,6080.0,1.4,1.4,1.4,0.0,2.2,7.4,14.4,103.2,116.2,5.0,506.0,1319302.0,88.0
3.0,1.0,477.0,35.0,30.0,2.2,2.2,77144.0,25437.0,0.0,0.0,0.0,0.0,0.0,13.4,26.2,221.6,211.4,1.2,8588.0,1833952.0,89.0
19.0,4.0,2798.0,511.0,271.0,1.6,1.8,238944.0,99836.0,0.0,0.0,0.0,0.0,0.0,3.4,5.4,111.2,133.6,4.0,2657.0,1538936.0,87.0
1.0,0.0,2430.0,90.0,78.0,0.2,0.2,4435.0,17861.0,1.4,1.4,1.4,0.0,0.0,8.02,8.02,15.63,42.89,1.0,156.0,1069491.0,93.0
0.0,0.0,3119.0,172.0,178.0,0.4,0.4,287429.0,357693.0,0.0,0.0,0.0,0.0,0.0,11.8,12.0,16.4,43.6,2.8,1340.0,1376870.0,93.0
0.0,0.0,1892.0,143.0,102.0,0.2,0.2,268383.0,61995.0,14.8,18.4,18.4,0.0,15.4,3.2,5.2,18.8,46.8,1.5,197.0,1016394.0,93.0
30.0,26.0,1993.0,185.0,160.0,1.2,1.2,529293.0,226883.0,18.16,33.33,34.33,7.39,3.19,27.15,28.74,118.16,218.36,2.0,181.0,1079669.0,82.0
14.0,21.0,1165.0,43.0,50.0,0.2,0.2,5524.0,12916.0,1.8,1.8,1.8,0.0,0.4,0.8,0.8,15.6,16.8,1.2,157.0,1751000.0,93.0
5.0,1.0,2189.0,175.0,146.0,1.0,0.4,181958.0,277008.0,1.8,1.8,1.8,0.0,0.8,0.8,0.8,54.4,69.0,3.6,175.0,1323394.0,95.0
7.0,2.0,3389.0,330.0,258.0,3.8,3.4,132226.0,112276.0,1.2,1.2,1.2,0.0,0.8,1.6,2.0,195.2,305.0,2.0,401.0,985917.0,79.0
31.0,24.0,1710.0,130.0,108.0,1.0,1.2,232573.0,221977.0,17.76,25.15,22.95,0.0,11.58,3.79,6.19,65.67,90.62,4.2,262.0,1536589.0,90.0
8.0,1.0,2491.0,175.0,91.0,1.8,10.18,606224.0,610887.0,0.0,0.0,0.0,0.0,123.95,2.0,2.2,66.47,287.23,1881.0,80.0,20.0,0.0
1.0,0.0,256.0,14.0,15.0,0.6,0.6,1230.0,10334.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,60.0,68.2,1.2,10916.0,1876062.0,98.0
20.0,29.0,2386.0,164.0,155.0,0.2,0.2,77339.0,62093.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,18.0,19.0,2.2,1411.0,1724984.0,93.0
38.0,37.0,990.0,120.0,103.0,1.2,1.6,45418.0,29320.0,0.0,0.0,0.0,0.0,0.0,33.0,39.6,91.4,176.0,1.0,519.0,1017666.0,90.0
19.0,1.0,3124.0,490.0,345.0,7.39,2.99,193596.0,10956.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,365.27,528.94,3.2,2297.0,1524006.0,79.0
32.0,29.0,1423.0,173.0,88.0,2.4,3.19,235626.0,39853.0,9.98,31.94,88.82,149.5,1.8,2.59,2.79,158.88,306.79,1.6,128.0,991545.0,88.0
3.0,2.0,3170.0,262.0,116.0,0.8,1.2,277748.0,32232.0,7.6,9.8,9.8,0.0,10.8,4.4,5.6,97.2,122.4,4.4,172.0,1441368.0,85.0
10.0,2.0,3731.0,321.0,257.0,1.4,1.2,479961.0,501134.0,8.0,37.0,97.4,772.4,0.0,52.6,103.2,139.0,168.2,2.6,275.0,1063549.0,72.0
15.0,3.0,4027.0,274.0,158.0,11.6,33.6,295178.0,43767.0,0.2,0.2,0.2,0.0,0.0,23.8,31.6,402.4,817.4,1.0,582.0,1092362.0,60.0
106.0,0.0,4164.0,437.0,173.0,2.6,5.0,405237.0,234732.0,2.0,15.6,58.0,113.8,0.0,18.2,23.4,308.8,233.4,1.2,139.0,1118814.0,78.0
1.0,0.0,2488.0,130.0,165.0,0.6,0.6,162018.0,30392.0,0.0,0.0,0.0,0.0,0.0,15.8,27.2,30.6,48.2,2.8,3857.0,1716347.0,89.0
0.0,0.0,280.0,12.0,9.0,0.2,0.2,13785.0,3165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,2.4,4581.0,1731592.0,97.0
45.0,53.0,623.0,24.0,51.0,1.8,1.8,41854.0,212631.0,0.0,0.0,0.0,0.0,0.0,1.6,2.4,122.8,212.4,2.0,5071.0,1841507.0,88.0
5.0,1.0,3506.0,350.0,189.0,1.0,1.0,162808.0,119490.0,0.0,0.0,0.0,0.0,0.0,7.4,9.6,85.4,145.6,2.6,2354.0,1397294.0,83.0
