0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,854.0,288.0,700.0,2.96,0.998,15.7,1.04,45.8,0.9079999999999999,0.951,0.975
4.16,12.0,14700.0,1550.0,7790.0,114.0,114.0,633.0,288.0,606.0,1.66,0.998,8.82,1.02,16.8,0.332,0.9690000000000001,0.998
4.16,12.0,14700.0,1550.0,7820.0,114.0,114.0,638.0,288.0,609.0,1.66,0.998,8.82,1.02,17.0,0.337,0.958,0.997
6.18,18.0,29800.0,2310.0,8800.0,246.0,246.0,779.0,288.0,668.0,2.51,0.998,13.3,1.03,34.6,0.685,0.98,0.98
4.16,12.0,14700.0,1550.0,7790.0,114.0,114.0,659.0,288.0,613.0,1.66,0.998,9.0,1.02,18.0,0.35700000000000004,0.953,0.976
4.16,12.0,14700.0,1550.0,7790.0,114.0,114.0,659.0,288.0,613.0,1.66,0.998,9.0,1.02,18.0,0.35600000000000004,0.9540000000000001,0.976
6.18,18.0,29800.0,2310.0,8800.0,246.0,246.0,768.0,288.0,665.0,2.51,0.998,13.2,1.03,33.9,0.6709999999999999,0.985,0.988
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,834.0,288.0,695.0,2.96,0.998,15.5,1.04,44.5,0.88,0.96,0.988
5.14,15.0,21600.0,1920.0,8460.0,175.0,175.0,706.0,288.0,635.0,2.09,0.998,11.2,1.03,25.2,0.498,0.9890000000000001,0.98
9.3,27.0,72800.0,3560.0,9730.0,645.0,645.0,1050.0,288.0,771.0,4.55,0.998,22.9,1.05,88.0,1.74,0.9990000000000001,0.982
3.14,9.0,8380.0,1390.0,7050.0,60.3,60.3,581.0,288.0,578.0,1.39,0.998,7.53,1.02,12.1,0.24,0.988,0.9840000000000001
2.09,6.0,4870.0,1340.0,6790.0,22.3,22.3,580.0,288.0,570.0,1.26,0.998,6.87,1.02,23.9,0.23199999999999998,0.961,0.978
2.09,6.0,6830.0,1360.0,6740.0,25.7,25.7,606.0,288.0,570.0,1.33,0.998,7.2,1.02,16.2,0.271,0.997,0.9840000000000001
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1070.0,288.0,778.0,4.5,0.998,22.4,1.05,88.7,1.76,0.971,0.996
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,712.0,288.0,641.0,2.08,0.998,11.0,1.03,25.3,0.5,0.956,0.992
3.14,9.0,8380.0,1390.0,7110.0,60.3,60.3,574.0,288.0,578.0,1.39,0.998,7.41,1.02,11.8,0.23399999999999999,0.978,0.9990000000000001
3.14,9.0,8380.0,1390.0,7140.0,60.4,60.4,585.0,288.0,582.0,1.39,0.998,7.43,1.02,12.2,0.242,0.961,0.995
5.14,15.0,21600.0,1920.0,8450.0,175.0,175.0,709.0,288.0,635.0,2.09,0.998,11.3,1.03,25.3,0.502,0.993,0.975
2.09,6.0,4810.0,1390.0,6730.0,31.6,31.6,548.0,288.0,564.0,1.28,0.998,6.94,1.02,0.0,0.183,1.0,0.975
2.09,6.0,3030.0,1370.0,6800.0,27.7,27.7,504.0,288.0,560.0,1.21,0.998,6.51,1.02,4.78,0.13,0.972,0.985
2.09,6.0,4070.0,1390.0,6770.0,30.7,30.7,530.0,288.0,563.0,1.25,0.998,6.75,1.02,0.0,0.16,0.9840000000000001,0.98
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,713.0,288.0,641.0,2.08,0.998,11.0,1.03,25.4,0.502,0.955,0.991
3.14,9.0,8380.0,1390.0,7120.0,60.4,60.4,604.0,288.0,587.0,1.39,0.998,7.55,1.02,13.0,0.257,0.95,0.978
2.09,6.0,6490.0,1390.0,6830.0,30.2,30.2,584.0,288.0,570.0,1.32,0.998,7.05,1.02,2.34,0.23600000000000002,0.98,1.0
5.14,15.0,21600.0,1920.0,8490.0,175.0,175.0,726.0,288.0,643.0,2.08,0.998,11.2,1.03,26.1,0.517,0.958,0.976
2.09,6.0,3780.0,1350.0,6860.0,22.7,22.7,537.0,288.0,565.0,1.23,0.998,6.55,1.02,21.0,0.183,0.953,0.998
3.14,9.0,8380.0,1390.0,7100.0,60.3,60.3,585.0,288.0,581.0,1.39,0.998,7.47,1.02,12.2,0.242,0.97,0.99
4.16,12.0,14700.0,1550.0,7740.0,114.0,114.0,632.0,288.0,604.0,1.66,0.998,8.92,1.02,16.8,0.33299999999999996,0.987,0.9890000000000001
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,836.0,288.0,693.0,2.97,0.998,15.7,1.04,44.8,0.8859999999999999,0.97,0.98
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1100.0,288.0,784.0,4.5,0.998,22.7,1.05,90.9,1.8,0.961,0.982
4.16,12.0,14700.0,1550.0,7760.0,114.0,114.0,625.0,288.0,603.0,1.66,0.998,8.83,1.02,16.5,0.327,0.985,0.998
4.16,12.0,14700.0,1550.0,7750.0,114.0,114.0,621.0,288.0,601.0,1.66,0.998,8.82,1.02,16.3,0.32299999999999995,0.991,1.0
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1070.0,288.0,776.0,4.52,0.998,22.7,1.05,88.9,1.76,0.98,0.987
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,940.0,288.0,740.0,3.57,0.998,18.4,1.04,61.3,1.21,0.951,0.986
4.16,12.0,14700.0,1550.0,7820.0,114.0,114.0,636.0,288.0,608.0,1.65,0.998,8.79,1.02,16.9,0.335,0.958,1.0
2.09,6.0,3670.0,1390.0,6860.0,29.8,29.8,512.0,288.0,561.0,1.23,0.998,6.54,1.02,0.0,0.141,0.9670000000000001,1.0
2.09,6.0,3390.0,1380.0,6770.0,29.2,29.2,514.0,288.0,561.0,1.22,0.998,6.62,1.02,0.7240000000000001,0.139,0.981,0.978
3.14,9.0,8380.0,1390.0,7140.0,60.4,60.4,584.0,288.0,582.0,1.39,0.998,7.43,1.02,12.2,0.242,0.96,0.996
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,717.0,288.0,639.0,2.09,0.998,11.2,1.03,25.7,0.509,0.976,0.976
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,935.0,288.0,739.0,3.56,0.998,18.3,1.04,60.8,1.2,0.95,0.992
5.14,15.0,21600.0,1920.0,8450.0,175.0,175.0,706.0,288.0,634.0,2.09,0.998,11.3,1.03,25.2,0.499,0.9990000000000001,0.975
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,763.0,288.0,665.0,2.5,0.998,13.1,1.03,33.5,0.6629999999999999,0.9740000000000001,0.998
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,842.0,288.0,696.0,2.97,0.998,15.6,1.04,45.0,0.892,0.96,0.981
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1070.0,288.0,776.0,4.53,0.998,22.8,1.05,89.1,1.76,0.982,0.9840000000000001
4.16,12.0,14700.0,1550.0,7740.0,114.0,114.0,641.0,288.0,606.0,1.66,0.998,8.97,1.02,17.3,0.342,0.98,0.982
1.14,3.0,1780.0,1400.0,6680.0,10.3,10.3,496.0,288.0,555.0,1.16,0.998,6.28,1.02,0.0,0.11699999999999999,0.9690000000000001,0.9790000000000001
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1070.0,288.0,775.0,4.53,0.998,22.8,1.05,88.7,1.76,0.986,0.985
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,792.0,288.0,674.0,2.5,0.998,13.3,1.03,35.2,0.698,0.956,0.98
2.09,6.0,4720.0,1390.0,6850.0,31.4,31.4,539.0,288.0,565.0,1.27,0.998,6.76,1.02,0.0,0.175,0.973,0.998
3.14,9.0,8380.0,1390.0,7140.0,60.4,60.4,584.0,288.0,582.0,1.39,0.998,7.43,1.02,12.2,0.24100000000000002,0.961,0.996
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,915.0,288.0,728.0,3.59,0.998,18.5,1.04,59.8,1.18,0.987,0.987
2.09,6.0,3500.0,1350.0,6860.0,23.0,23.0,527.0,288.0,563.0,1.22,0.998,6.5,1.02,19.8,0.171,0.9540000000000001,0.998
4.16,12.0,14700.0,1550.0,7820.0,114.0,114.0,642.0,288.0,609.0,1.66,0.998,8.84,1.02,17.2,0.34,0.956,0.9940000000000001
3.14,9.0,8380.0,1390.0,7110.0,60.4,60.4,593.0,288.0,584.0,1.39,0.998,7.51,1.02,12.6,0.249,0.961,0.9840000000000001
1.14,3.0,5810.0,1400.0,6730.0,10.7,10.7,614.0,288.0,574.0,1.3,0.998,7.01,1.02,0.0,0.256,0.958,0.988
9.3,27.0,72800.0,3560.0,9740.0,645.0,645.0,1060.0,288.0,774.0,4.54,0.998,22.9,1.05,88.7,1.76,0.99,0.982
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,916.0,288.0,729.0,3.59,0.998,18.5,1.04,59.8,1.18,0.982,0.9890000000000001
1.14,3.0,2330.0,1340.0,6610.0,6.91,6.91,510.0,288.0,550.0,1.17,0.998,6.3,1.02,19.3,0.156,0.998,0.992
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,931.0,288.0,733.0,3.59,0.998,18.6,1.04,61.1,1.21,0.975,0.9790000000000001
9.3,27.0,72800.0,3560.0,9740.0,645.0,645.0,1080.0,288.0,777.0,4.54,0.998,23.0,1.05,89.8,1.78,0.9840000000000001,0.976
3.14,9.0,8380.0,1390.0,7070.0,60.3,60.3,590.0,288.0,581.0,1.39,0.998,7.54,1.02,12.5,0.247,0.9740000000000001,0.981
4.16,12.0,14700.0,1550.0,7750.0,114.0,114.0,650.0,288.0,609.0,1.66,0.998,9.01,1.02,17.6,0.349,0.971,0.977
4.16,12.0,14700.0,1550.0,7840.0,114.0,114.0,641.0,288.0,610.0,1.65,0.998,8.8,1.02,17.1,0.33899999999999997,0.951,0.998
2.09,6.0,6440.0,1360.0,6770.0,24.4,24.4,590.0,288.0,567.0,1.31,0.998,7.05,1.02,19.0,0.256,0.9940000000000001,0.996
2.09,6.0,6330.0,1350.0,6830.0,24.2,24.2,616.0,288.0,577.0,1.31,0.998,7.1,1.02,20.8,0.27399999999999997,0.953,0.983
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,813.0,288.0,686.0,2.98,0.998,15.5,1.04,43.1,0.8540000000000001,0.9840000000000001,0.9940000000000001
3.14,9.0,8380.0,1390.0,7080.0,60.3,60.3,573.0,288.0,576.0,1.39,0.998,7.45,1.02,11.8,0.233,0.988,0.995
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,838.0,288.0,694.0,2.97,0.998,15.7,1.04,44.9,0.889,0.968,0.9790000000000001
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,925.0,288.0,735.0,3.57,0.998,18.3,1.04,60.2,1.19,0.961,0.9940000000000001
2.09,6.0,5920.0,1390.0,6840.0,31.1,31.1,569.0,288.0,569.0,1.31,0.998,6.96,1.02,0.0,0.214,0.978,0.9990000000000001
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,803.0,288.0,683.0,2.98,0.998,15.4,1.04,42.5,0.8420000000000001,0.992,0.998
1.14,3.0,4660.0,1410.0,6720.0,11.2,11.2,573.0,288.0,567.0,1.27,0.998,6.79,1.02,0.0,0.21100000000000002,0.9690000000000001,0.992
9.3,27.0,72800.0,3560.0,9790.0,645.0,645.0,1090.0,288.0,784.0,4.47,0.998,22.2,1.05,89.6,1.77,0.955,1.0
5.14,15.0,21600.0,1920.0,8460.0,175.0,175.0,688.0,288.0,630.0,2.09,0.998,11.1,1.03,24.2,0.479,1.0,0.993
2.09,6.0,3510.0,1350.0,6840.0,23.0,23.0,530.0,288.0,563.0,1.22,0.998,6.53,1.02,19.6,0.17300000000000001,0.9570000000000001,0.993
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1100.0,288.0,783.0,4.52,0.998,22.9,1.05,91.3,1.81,0.966,0.975
1.14,3.0,4260.0,1410.0,6720.0,11.3,11.3,559.0,288.0,564.0,1.25,0.998,6.71,1.02,0.0,0.196,0.973,0.993
6.18,18.0,29800.0,2310.0,8790.0,246.0,246.0,771.0,288.0,665.0,2.52,0.998,13.3,1.03,34.2,0.6759999999999999,0.992,0.982
3.14,9.0,8380.0,1390.0,7100.0,60.3,60.3,602.0,288.0,586.0,1.39,0.998,7.57,1.02,12.9,0.256,0.956,0.976
2.09,6.0,6730.0,1360.0,6820.0,25.5,25.5,630.0,288.0,580.0,1.32,0.998,7.22,1.02,17.9,0.287,0.953,0.977
5.14,15.0,21600.0,1920.0,8460.0,175.0,175.0,689.0,288.0,630.0,2.09,0.998,11.1,1.03,24.2,0.479,0.9990000000000001,0.993
6.18,18.0,29800.0,2310.0,8810.0,246.0,246.0,775.0,288.0,668.0,2.51,0.998,13.2,1.03,34.3,0.68,0.9740000000000001,0.986
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,844.0,288.0,697.0,2.96,0.998,15.6,1.04,45.1,0.894,0.955,0.982
1.14,3.0,2650.0,1370.0,6610.0,8.42,8.42,520.0,288.0,554.0,1.19,0.998,6.46,1.02,8.59,0.156,0.996,0.9790000000000001
3.14,9.0,8380.0,1390.0,7080.0,60.3,60.3,570.0,288.0,576.0,1.39,0.998,7.43,1.02,11.7,0.231,0.988,0.998
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1070.0,288.0,777.0,4.51,0.998,22.5,1.05,88.5,1.75,0.977,0.993
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1080.0,288.0,779.0,4.52,0.998,22.8,1.05,89.8,1.78,0.975,0.982
4.16,12.0,14700.0,1550.0,7800.0,114.0,114.0,658.0,288.0,613.0,1.66,0.998,8.97,1.02,17.9,0.355,0.95,0.9790000000000001
5.14,15.0,21600.0,1920.0,8480.0,175.0,175.0,690.0,288.0,632.0,2.09,0.998,11.0,1.03,24.3,0.48,0.99,0.996
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,828.0,288.0,691.0,2.97,0.998,15.6,1.04,44.2,0.875,0.9740000000000001,0.985
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1080.0,288.0,779.0,4.51,0.998,22.5,1.05,89.3,1.77,0.971,0.99
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1080.0,288.0,778.0,4.51,0.998,22.5,1.05,89.1,1.76,0.973,0.991
3.14,9.0,8380.0,1390.0,7100.0,60.3,60.3,595.0,288.0,584.0,1.39,0.998,7.53,1.02,12.6,0.25,0.9620000000000001,0.982
1.14,3.0,5590.0,1400.0,6680.0,10.4,10.4,597.0,288.0,568.0,1.29,0.998,6.97,1.02,0.184,0.242,0.981,0.9890000000000001
7.15,21.0,39000.0,2680.0,9120.0,332.0,332.0,811.0,288.0,685.0,2.98,0.998,15.5,1.04,43.1,0.8540000000000001,0.991,0.991
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,720.0,288.0,642.0,2.08,0.998,11.1,1.03,25.8,0.51,0.9570000000000001,0.983
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,850.0,288.0,698.0,2.97,0.998,15.7,1.04,45.6,0.902,0.9540000000000001,0.977
9.3,27.0,72800.0,3560.0,9760.0,645.0,645.0,1050.0,288.0,773.0,4.51,0.998,22.4,1.05,87.2,1.73,0.986,0.9990000000000001
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,708.0,288.0,636.0,2.09,0.998,11.2,1.03,25.2,0.5,0.983,0.981
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1070.0,288.0,779.0,4.5,0.998,22.4,1.05,88.9,1.76,0.971,0.9940000000000001
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,726.0,288.0,645.0,2.08,0.998,11.1,1.03,26.0,0.515,0.95,0.981
2.09,6.0,4100.0,1350.0,6870.0,22.5,22.5,546.0,288.0,566.0,1.24,0.998,6.6,1.02,22.1,0.195,0.9520000000000001,0.9990000000000001
4.16,12.0,14700.0,1550.0,7770.0,114.0,114.0,636.0,288.0,606.0,1.66,0.998,8.89,1.02,17.0,0.336,0.975,0.991
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,719.0,288.0,643.0,2.08,0.998,11.1,1.03,25.7,0.508,0.953,0.986
4.16,12.0,14700.0,1550.0,7770.0,114.0,114.0,644.0,288.0,608.0,1.66,0.998,8.93,1.02,17.4,0.34299999999999997,0.968,0.985
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,830.0,288.0,692.0,2.97,0.998,15.5,1.04,44.3,0.8759999999999999,0.968,0.987
8.21,24.0,51000.0,3090.0,9290.0,438.0,438.0,917.0,288.0,727.0,3.61,0.998,18.7,1.04,60.2,1.19,0.995,0.98
5.14,15.0,21600.0,1920.0,8480.0,175.0,175.0,692.0,288.0,633.0,2.08,0.998,11.0,1.03,24.3,0.48100000000000004,0.987,0.996
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,684.0,288.0,629.0,2.09,0.998,11.0,1.03,24.0,0.474,1.0,0.997
3.14,9.0,8380.0,1390.0,7080.0,60.3,60.3,581.0,288.0,579.0,1.39,0.998,7.48,1.02,12.1,0.239,0.9790000000000001,0.99
5.14,15.0,21600.0,1920.0,8460.0,175.0,175.0,700.0,288.0,633.0,2.09,0.998,11.2,1.03,24.9,0.49200000000000005,0.997,0.982
1.14,3.0,2270.0,1340.0,6620.0,6.86,6.86,510.0,288.0,550.0,1.17,0.998,6.3,1.02,19.7,0.156,0.996,0.991
8.21,24.0,51000.0,3090.0,9320.0,438.0,438.0,942.0,288.0,739.0,3.58,0.998,18.5,1.04,61.6,1.22,0.956,0.981
3.14,9.0,8380.0,1390.0,7070.0,60.3,60.3,593.0,288.0,582.0,1.39,0.998,7.56,1.02,12.6,0.249,0.973,0.978
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,849.0,288.0,698.0,2.97,0.998,15.7,1.04,45.5,0.902,0.955,0.977
9.3,27.0,72800.0,3560.0,9780.0,645.0,645.0,1110.0,288.0,787.0,4.49,0.998,22.6,1.05,91.5,1.81,0.951,0.9840000000000001
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,817.0,288.0,689.0,2.97,0.998,15.4,1.04,43.3,0.858,0.972,0.997
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1070.0,288.0,776.0,4.52,0.998,22.7,1.05,89.0,1.76,0.981,0.986
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,835.0,288.0,694.0,2.96,0.998,15.5,1.04,44.5,0.8809999999999999,0.961,0.987
2.09,6.0,4240.0,1340.0,6840.0,22.4,22.4,555.0,288.0,567.0,1.24,0.998,6.68,1.02,22.7,0.204,0.955,0.991
7.15,21.0,39000.0,2680.0,9140.0,332.0,332.0,822.0,288.0,693.0,2.96,0.998,15.3,1.04,43.5,0.862,0.96,1.0
6.18,18.0,29800.0,2310.0,8780.0,246.0,246.0,768.0,288.0,663.0,2.52,0.998,13.4,1.03,34.1,0.674,0.9990000000000001,0.981
2.09,6.0,5360.0,1390.0,6850.0,31.5,31.5,555.0,288.0,567.0,1.29,0.998,6.86,1.02,0.0,0.195,0.9740000000000001,1.0
8.21,24.0,51000.0,3090.0,9290.0,438.0,438.0,926.0,288.0,729.0,3.61,0.998,18.8,1.04,60.9,1.21,0.99,0.975
4.16,12.0,14700.0,1550.0,7700.0,114.0,114.0,642.0,288.0,605.0,1.67,0.998,9.05,1.02,17.3,0.34299999999999997,0.992,0.975
9.3,27.0,72800.0,3560.0,9730.0,645.0,645.0,1060.0,288.0,773.0,4.55,0.998,23.0,1.05,88.9,1.76,0.993,0.978
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1090.0,288.0,782.0,4.5,0.998,22.5,1.05,89.9,1.78,0.9640000000000001,0.99
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1080.0,288.0,780.0,4.51,0.998,22.6,1.05,89.8,1.78,0.9690000000000001,0.987
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1070.0,288.0,778.0,4.49,0.998,22.3,1.05,88.3,1.75,0.971,1.0
2.09,6.0,2870.0,1370.0,6830.0,26.6,26.6,500.0,288.0,559.0,1.2,0.998,6.43,1.02,7.46,0.129,0.965,0.992
5.14,15.0,21600.0,1920.0,8510.0,175.0,175.0,714.0,288.0,642.0,2.08,0.998,11.0,1.03,25.4,0.503,0.953,0.991
7.15,21.0,39000.0,2680.0,9130.0,332.0,332.0,811.0,288.0,686.0,2.97,0.998,15.4,1.04,43.0,0.851,0.9840000000000001,0.996
7.15,21.0,39000.0,2680.0,9110.0,332.0,332.0,826.0,288.0,687.0,2.99,0.998,15.8,1.04,44.3,0.878,0.991,0.976
1.14,3.0,5060.0,1350.0,6620.0,7.5,7.5,598.0,288.0,565.0,1.27,0.998,6.87,1.02,19.0,0.255,0.987,0.983
9.3,27.0,72800.0,3560.0,9770.0,645.0,645.0,1110.0,288.0,786.0,4.5,0.998,22.8,1.05,91.8,1.82,0.956,0.978
2.09,6.0,3390.0,1380.0,6850.0,29.0,29.0,507.0,288.0,561.0,1.22,0.998,6.51,1.02,1.19,0.134,0.9670000000000001,0.996
9.3,27.0,72800.0,3560.0,9790.0,645.0,645.0,1090.0,288.0,783.0,4.48,0.998,22.2,1.05,89.4,1.77,0.9590000000000001,0.998
2.09,6.0,2910.0,1370.0,6860.0,26.7,26.7,497.0,288.0,559.0,1.2,0.998,6.39,1.02,7.52,0.127,0.96,1.0
5.14,15.0,21600.0,1920.0,8500.0,175.0,175.0,716.0,288.0,642.0,2.08,0.998,11.1,1.03,25.5,0.505,0.955,0.988
3.14,9.0,8380.0,1390.0,7140.0,60.4,60.4,592.0,288.0,584.0,1.39,0.998,7.47,1.02,12.5,0.248,0.955,0.9890000000000001
8.21,24.0,51000.0,3090.0,9330.0,438.0,438.0,925.0,288.0,737.0,3.56,0.998,18.1,1.04,60.0,1.19,0.9520000000000001,1.0
9.3,27.0,72800.0,3560.0,9790.0,645.0,645.0,1090.0,288.0,784.0,4.48,0.998,22.3,1.05,90.1,1.78,0.956,0.9940000000000001
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1080.0,288.0,778.0,4.53,0.998,22.9,1.05,89.9,1.78,0.9790000000000001,0.9790000000000001
2.09,6.0,4440.0,1340.0,6870.0,22.4,22.4,556.0,288.0,568.0,1.25,0.998,6.66,1.02,22.7,0.207,0.95,0.9990000000000001
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,684.0,288.0,630.0,2.09,0.998,11.0,1.03,23.9,0.473,0.998,0.9990000000000001
8.21,24.0,51000.0,3090.0,9300.0,438.0,438.0,904.0,288.0,724.0,3.6,0.998,18.5,1.04,59.1,1.17,0.9990000000000001,0.99
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,776.0,288.0,669.0,2.5,0.998,13.2,1.03,34.3,0.679,0.965,0.99
2.09,6.0,3090.0,1380.0,6850.0,27.9,27.9,501.0,288.0,560.0,1.21,0.998,6.45,1.02,4.23,0.129,0.965,0.996
4.16,12.0,14700.0,1550.0,7750.0,114.0,114.0,637.0,288.0,605.0,1.66,0.998,8.92,1.02,17.0,0.337,0.9790000000000001,0.988
6.18,18.0,29800.0,2310.0,8790.0,246.0,246.0,777.0,288.0,666.0,2.52,0.998,13.4,1.03,34.5,0.684,0.991,0.977
1.14,3.0,3370.0,1420.0,6740.0,11.6,11.6,548.0,288.0,566.0,1.22,0.998,6.6,1.02,0.0,0.175,0.953,0.983
1.14,3.0,5580.0,1400.0,6720.0,10.7,10.7,596.0,288.0,570.0,1.29,0.998,6.94,1.02,0.0,0.24100000000000002,0.972,0.9940000000000001
2.09,6.0,5530.0,1350.0,6760.0,22.8,22.8,567.0,288.0,563.0,1.28,0.998,6.88,1.02,21.9,0.231,0.996,0.997
9.3,27.0,72800.0,3560.0,9750.0,645.0,645.0,1070.0,288.0,776.0,4.53,0.998,22.8,1.05,89.0,1.76,0.9840000000000001,0.983
6.18,18.0,29800.0,2310.0,8820.0,246.0,246.0,764.0,288.0,665.0,2.51,0.998,13.2,1.03,33.6,0.6659999999999999,0.9790000000000001,0.9940000000000001
9.3,27.0,72800.0,3560.0,9780.0,645.0,645.0,1110.0,288.0,787.0,4.5,0.998,22.7,1.05,91.6,1.81,0.955,0.98
4.16,12.0,14700.0,1550.0,7830.0,114.0,114.0,639.0,288.0,609.0,1.65,0.998,8.81,1.02,17.0,0.337,0.955,0.998
3.14,9.0,8380.0,1390.0,7100.0,60.4,60.4,604.0,288.0,586.0,1.39,0.998,7.58,1.02,13.0,0.257,0.955,0.975
4.16,12.0,14700.0,1550.0,7720.0,114.0,114.0,633.0,288.0,603.0,1.66,0.998,8.95,1.02,16.9,0.33399999999999996,0.991,0.986
4.16,12.0,14700.0,1550.0,7790.0,114.0,114.0,661.0,288.0,614.0,1.66,0.998,9.0,1.02,18.1,0.358,0.95,0.976
7.15,21.0,39000.0,2680.0,9110.0,333.0,333.0,821.0,288.0,684.0,3.0,0.998,15.8,1.04,44.0,0.872,1.0,0.976
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,799.0,288.0,676.0,2.5,0.998,13.4,1.03,35.7,0.7070000000000001,0.9520000000000001,0.975
3.14,9.0,8380.0,1390.0,7100.0,60.3,60.3,574.0,288.0,578.0,1.39,0.998,7.42,1.02,11.8,0.23399999999999999,0.98,0.998
6.18,18.0,29800.0,2310.0,8840.0,246.0,246.0,786.0,288.0,673.0,2.5,0.998,13.2,1.03,34.9,0.69,0.9540000000000001,0.986
3.14,9.0,8380.0,1390.0,7060.0,60.3,60.3,583.0,288.0,579.0,1.39,0.998,7.52,1.02,12.2,0.24100000000000002,0.983,0.985
5.14,15.0,21600.0,1920.0,8510.0,175.0,175.0,710.0,288.0,642.0,2.07,0.998,11.0,1.03,25.2,0.498,0.951,0.996
5.14,15.0,21600.0,1920.0,8490.0,175.0,175.0,704.0,288.0,637.0,2.08,0.998,11.1,1.03,25.0,0.494,0.9740000000000001,0.99
1.14,3.0,649.0,1360.0,6720.0,8.24,8.24,452.0,288.0,546.0,1.11,0.998,5.9,1.02,0.0,0.072,0.9640000000000001,1.0
6.18,18.0,29800.0,2310.0,8830.0,246.0,246.0,775.0,288.0,670.0,2.5,0.998,13.1,1.03,34.2,0.677,0.961,0.993
6.18,18.0,29800.0,2310.0,8820.0,246.0,246.0,771.0,288.0,667.0,2.5,0.998,13.2,1.03,34.0,0.6729999999999999,0.971,0.992
6.18,18.0,29800.0,2310.0,8800.0,246.0,246.0,777.0,288.0,667.0,2.51,0.998,13.3,1.03,34.5,0.6829999999999999,0.9840000000000001,0.98
3.14,9.0,8380.0,1390.0,7120.0,60.4,60.4,595.0,288.0,585.0,1.39,0.998,7.5,1.02,12.6,0.25,0.956,0.985
4.16,12.0,14700.0,1550.0,7790.0,114.0,114.0,653.0,288.0,611.0,1.66,0.998,8.96,1.02,17.7,0.35100000000000003,0.9570000000000001,0.981
4.16,12.0,14700.0,1550.0,7710.0,114.0,114.0,638.0,288.0,604.0,1.67,0.998,9.0,1.02,17.1,0.33899999999999997,0.992,0.98
5.14,15.0,21600.0,1920.0,8470.0,175.0,175.0,718.0,288.0,639.0,2.09,0.998,11.2,1.03,25.7,0.51,0.9740000000000001,0.976
2.09,6.0,5280.0,1350.0,6840.0,22.7,22.7,586.0,288.0,572.0,1.27,0.998,6.88,1.02,23.4,0.24,0.953,0.9890000000000001
8.21,24.0,51000.0,3090.0,9310.0,438.0,438.0,905.0,288.0,727.0,3.58,0.998,18.3,1.04,58.8,1.17,0.985,0.998
1.14,3.0,1040.0,1380.0,6700.0,9.36,9.36,478.0,288.0,553.0,1.13,0.998,6.1,1.02,0.0,0.095,0.956,0.98
