0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-202,-7,-0.03,0.11,-0.1,-9,-9,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
31,9,0.16,0.15,-0.6,-9,-15,0.01,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
24,-40,-0.68,-0.02,-0.1,-11,13,-0.009,-0.2,-0.0006,-0.0007,-0.0007,-0.0009,0.0002,0.0,0.0002,0.0,-0.0009,0.017
8,-8,-0.52,0.04,0.3,-11,1,-0.016,0.0,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.021
-64,-6,-0.1,-0.06,-0.6,-7,7,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
-31,-18,0.51,0.08,0.9,-12,2,-0.002,-0.8,-0.001,-0.0009,-0.0009,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,0.02
253,-27,-0.18,-0.06,-1.1,-7,7,-0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.022000000000000002
-306,-44,-0.55,0.08,-0.2,-15,2,-0.015,0.5,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,0.02
202,-10,-0.54,0.17,-0.7,-22,8,0.013000000000000001,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027999999999999997
327,-3,0.25,0.13,0.5,-10,-10,-0.011000000000000001,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.021
-294,-33,0.44,0.1,-1.8,-16,0,0.019,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-8,-80,-0.25,0.03,-0.7,-17,10,0.007,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
319,-10,0.33,-0.07,-2.2,-13,14,0.025,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.021
153,-20,0.01,0.1,-0.2,-19,8,0.017,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.028999999999999998
-84,-63,-0.51,-0.07,1.1,-9,10,-0.017,0.0,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.017
179,-5,-0.06,0.2,-0.4,-7,-15,0.008,-3.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
92,-36,0.14,0.15,0.5,-17,-3,-0.008,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.027000000000000003
123,-39,-0.03,0.08,-1.5,-8,-14,0.017,2.1,-0.0004,-0.0003,-0.0003,-0.0002,-0.0002,0.0,-0.0002,0.0,-0.0002,0.02
-337,11,-0.45,0.38,1.2,-14,-31,0.006,-0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
-393,-50,-0.22,0.1,0.9,-19,5,0.013999999999999999,0.5,-0.0011,-0.0009,-0.0009,-0.0009,-0.0003,0.0,0.0,0.0,-0.0009,0.021
-158,-64,0.04,-0.1,0.7,-9,12,-0.005,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.013999999999999999
-98,-37,0.1,0.05,0.4,-15,4,-0.011000000000000001,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.017
-293,-28,0.51,-0.03,0.7,-17,4,-0.008,2.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.023
-131,-30,-0.12,0.06,0.6,-18,1,0.011000000000000001,2.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
253,-23,-0.17,-0.12,-1.6,-8,15,0.012,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-71,-17,-0.29,0.13,0.3,-16,-2,-0.012,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.027999999999999997
-70,5,0.28,0.05,-1.5,-9,-2,0.016,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.018000000000000002
-180,40,0.24,0.05,-0.5,-8,-3,0.011000000000000001,0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.017
526,-8,0.23,-0.02,0.7,-5,2,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-304,-13,-0.41,0.0,0.2,-7,1,-0.012,0.0,-0.0004,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0.019
-294,26,0.36,-0.03,-0.4,-6,-5,0.008,1.8,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,0.017
-270,-7,-0.23,-0.28,0.4,-8,7,0.001,4.9,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.025
246,1,0.46,0.21,0.1,-12,-10,0.006,-1.3,-0.0012,-0.0009,-0.0009,-0.0009,-0.0003,0.0,0.0,0.0,-0.0009,0.04
-224,-4,-0.55,-0.04,-0.9,-7,2,0.006,1.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
19,-36,0.05,-0.05,-0.1,-7,5,-0.005,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
46,-27,0.18,-0.03,0.6,-12,11,0.003,-0.5,-0.0008,-0.0008,-0.0008,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.021
-69,5,0.25,0.15,1.1,-12,-12,-0.01,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018000000000000002
-91,-32,-0.2,-0.03,0.2,-6,5,-0.003,-0.4,-0.0003,-0.0003,-0.0003,-0.0004,0.0001,0.0,0.0001,0.0,-0.0004,0.016
-716,11,0.24,0.06,-0.4,-6,-15,-0.001,0.8,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.019
-118,9,0.23,0.14,0.7,-5,-15,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
283,-12,0.08,0.04,-0.6,-8,-2,0.01,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.027999999999999997
-66,32,0.11,0.27,-0.8,-14,-20,0.007,0.0,-0.0009,-0.0009,-0.0009,-0.0008,0.0,0.0,-0.0002,0.0,-0.0008,0.027999999999999997
-375,-58,-0.49,-0.14,0.0,-12,-1,0.01,4.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
-342,-37,0.27,0.1,0.5,-15,1,-0.01,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027000000000000003
-309,-29,-0.3,0.0,0.1,-12,6,-0.002,-0.2,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
394,-17,0.03,-0.16,-0.6,-8,18,0.011000000000000001,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
206,5,-0.39,0.4,0.4,-19,-17,-0.023,-1.1,-0.0024,-0.0024,-0.0024,-0.0024,0.0,0.0,0.0,0.0,-0.0024,0.038
-19,-28,-0.74,0.02,-1.6,-15,6,0.026000000000000002,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.026000000000000002
-212,-11,-0.09,0.0,0.9,-5,0,-0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.015
269,-11,0.48,0.02,-1.3,-11,7,0.019,-1.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
23,-4,0.18,0.06,0.6,-6,-6,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
100,15,0.14,0.16,2.0,-11,-16,-0.017,0.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
-178,-4,-0.36,0.27,0.4,-19,-9,-0.011000000000000001,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.03
-89,2,-0.31,0.01,-0.9,-12,3,0.008,0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.017
-74,-38,-0.32,-0.09,1.5,-6,14,-0.01,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,0.016
-562,-18,-0.5,-0.16,-1.4,-12,3,0.025,3.5,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
9,-47,0.16,0.04,-0.5,-12,5,-0.006,-0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
-365,12,-0.15,0.24,0.7,-8,-21,-0.013000000000000001,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
184,-43,-0.38,-0.11,0.2,-7,13,-0.008,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
-415,9,0.05,0.2,-0.3,-6,-22,0.004,-0.8,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-142,-29,-0.12,0.18,1.1,-14,-12,-0.013999999999999999,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
-206,12,0.48,-0.17,1.4,-5,34,0.003,-1.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.013999999999999999
-177,8,-0.3,-0.02,1.4,-15,10,-0.005,-0.2,-0.001,-0.0011,-0.0011,-0.0013,0.0001,0.0,0.0002,0.0,-0.0013,0.026000000000000002
-89,-7,-0.1,0.07,-1.7,-8,-7,0.011000000000000001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
196,-12,0.03,-0.12,1.2,-8,13,-0.004,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
287,15,-0.47,0.03,-0.2,-8,-2,0.003,0.1,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0001,0.0,-0.0005,0.019
-435,25,0.04,0.2,0.4,-13,-14,-0.01,-0.3,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.025
90,-61,0.56,0.05,0.2,-19,12,0.01,-0.2,-0.0013,-0.0012,-0.0012,-0.001,-0.0003,0.0,-0.0003,0.0,-0.001,0.022000000000000002
-498,42,0.43,0.2,0.8,-14,-14,0.007,-0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022000000000000002
-253,29,0.1,0.3,-1.0,-17,-19,-0.007,-0.7,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.021
-54,12,0.2,0.17,-0.6,-8,-17,-0.011000000000000001,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
-399,-44,-0.04,0.05,2.1,-13,2,-0.021,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.017
-175,39,-0.69,0.16,-1.2,-17,-7,0.006,0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
172,-5,-0.13,-0.08,-1.2,-12,14,0.009,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
522,1,0.17,0.02,0.7,-12,1,-0.003,0.2,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.02
-320,-46,-0.65,-0.07,0.1,-11,2,-0.027999999999999997,3.7,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.017
313,-21,-0.02,-0.1,-0.6,-7,12,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
146,-23,0.23,-0.03,0.7,-5,2,-0.005,-0.2,-0.0006,-0.0006,-0.0006,-0.0005,0.0,0.0,-0.0002,0.0,-0.0005,0.03
25,-43,-0.49,-0.05,0.0,-7,9,-0.017,-0.5,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
121,-20,0.12,-0.04,-0.5,-7,6,0.008,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003,0.02
400,-39,0.63,0.23,1.0,-17,-11,-0.033,0.7,-0.0023,-0.0021,-0.0021,-0.0017,-0.0002,0.0,-0.0005,0.0,-0.0017,0.027999999999999997
342,-12,0.28,-0.12,0.8,-9,16,-0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
286,-10,0.35,0.01,0.5,-11,-2,0.003,1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.027000000000000003
-137,-11,0.12,0.12,-0.3,-7,-12,-0.003,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.018000000000000002
391,-5,-0.25,0.3,-0.7,-21,-7,-0.006,-0.2,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.039
-89,5,0.29,0.07,0.9,-5,-8,-0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-96,1,0.03,0.07,2.5,-3,-9,-0.013999999999999999,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
-78,-31,0.3,0.01,-0.2,-13,7,0.005,-0.2,-0.0012,-0.001,-0.001,-0.001,-0.0003,0.0,0.0,0.0,-0.001,0.035
219,-35,-0.33,-0.02,0.2,-6,2,0.001,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-73,-14,0.12,0.02,-0.5,-7,0,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-77,-40,0.26,0.17,-1.1,-17,-6,0.022000000000000002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
244,-8,-0.22,-0.05,-0.5,-7,7,-0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
25,18,-0.51,0.05,-0.2,-6,-8,-0.008,0.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.018000000000000002
-147,15,0.06,0.13,0.5,-7,-13,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
405,41,0.03,-0.05,-0.8,-7,4,0.01,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-276,17,-0.26,-0.02,-0.8,-11,7,0.004,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
79,20,-0.15,-0.04,-1.1,-12,4,0.01,1.9,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
176,-8,0.2,0.05,-0.5,-15,6,-0.003,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.021
-399,-21,0.02,0.07,-0.5,-16,5,0.008,0.0,-0.0008,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
-264,-2,-0.54,-0.2,0.1,-10,10,-0.008,3.7,-0.0005,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0002,0.0,-0.0008,0.019
-300,-45,0.24,0.03,0.9,-12,4,-0.016,-0.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.016
430,9,-0.27,0.16,0.3,-13,-11,-0.005,-1.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
-153,25,0.3,0.11,1.0,-7,-12,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-153,9,-0.27,0.18,0.7,-12,-13,-0.024,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.02
66,9,-0.09,-0.02,-1.1,-7,4,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-394,3,0.39,0.1,-1.6,-14,-1,0.011000000000000001,-0.2,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.02
271,-19,-0.09,0.15,2.0,-14,-7,-0.027000000000000003,-0.7,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.021
-141,-2,0.18,0.09,-0.8,-12,1,0.012,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.04
-173,-22,0.48,0.1,0.3,-13,-3,-0.013999999999999999,-0.8,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
-438,-21,-0.07,0.22,-0.7,-20,-4,0.013000000000000001,0.7,-0.0018,-0.0019,-0.0019,-0.0019,0.0001,0.0,0.0,0.0,-0.0019,0.044000000000000004
343,-76,-0.02,-0.07,2.8,-3,4,-0.013000000000000001,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.024
182,-17,0.04,-0.11,2.0,-11,16,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
-645,-20,-0.31,0.12,-0.8,-12,-7,0.001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
315,13,1.04,0.16,1.0,-17,-7,-0.01,0.8,-0.0015,-0.0014,-0.0014,-0.0014,-0.0002,0.0,0.0,0.0,-0.0014,0.033
11,13,0.36,0.2,-0.8,-16,-11,-0.004,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.021
-31,-6,0.28,0.17,-0.3,-14,-8,0.002,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.027000000000000003
-105,-22,-0.6,0.16,-1.0,-20,7,-0.004,0.5,-0.0021,-0.0023,-0.0023,-0.0028,0.0001,0.0,0.0005,0.0,-0.0028,0.048
351,-55,-0.08,-0.06,0.8,-12,12,-0.002,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
23,-58,-0.33,-0.07,0.6,-12,12,-0.013999999999999999,-0.1,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,0.027999999999999997
-59,25,0.23,0.03,-0.4,-6,-3,0.006,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.018000000000000002
-260,-42,0.26,0.05,-0.7,-11,1,-0.004,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.042
-163,-10,-0.12,-0.05,0.9,-7,6,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
324,28,0.46,0.21,1.7,-11,-16,-0.027000000000000003,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
-492,-20,0.03,0.07,-0.2,-10,-1,-0.011000000000000001,-1.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
-422,-8,0.16,0.16,0.9,-12,-9,-0.008,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.027999999999999997
570,-45,-0.08,-0.04,1.2,-18,18,-0.025,-0.6,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.027000000000000003
-284,35,0.1,0.22,0.4,-19,-7,0.002,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.021
455,-1,-0.26,-0.09,0.2,-6,10,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-120,94,-0.36,0.12,0.4,-11,-9,-0.008,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018000000000000002
-199,-22,0.46,0.15,0.2,-11,3,-0.004,-1.3,-0.0008,-0.0008,-0.0008,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.02
154,8,0.41,0.2,-1.3,-16,-7,0.003,-0.4,-0.001,-0.001,-0.001,-0.0009,0.0,0.0,-0.0002,0.0,-0.0009,0.02
-22,-8,-0.16,0.03,0.5,-6,-4,-0.003,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-274,7,0.04,0.03,-2.3,-16,11,0.011000000000000001,1.5,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.018000000000000002
481,56,0.26,0.16,0.2,-8,-20,-0.002,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.022000000000000002
21,-13,-0.36,0.16,-1.3,-10,-11,-0.005,0.2,-0.0007,-0.001,-0.001,-0.001,0.0002,0.0,0.0,0.0,-0.001,0.028999999999999998
517,8,-0.07,0.04,0.1,-6,-5,-0.001,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.023
186,-30,-0.13,0.02,0.1,-6,6,0.006,-1.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-182,-58,-1.12,-0.15,-0.1,-16,5,0.025,2.6,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.022000000000000002
-291,-56,-0.26,0.04,0.3,-11,1,-0.006,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.025
289,-20,0.01,0.03,0.3,-6,-3,0.001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-31,8,-0.21,-0.05,-0.8,-7,6,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
157,8,0.1,0.1,-1.2,-11,-7,0.013999999999999999,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
63,-61,0.42,0.03,-0.1,-7,-1,0.003,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.018000000000000002
-181,10,0.28,0.17,0.1,-11,-11,0.001,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
42,-19,0.02,-0.03,-1.0,-14,15,0.022000000000000002,-1.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.018000000000000002
-211,-17,-0.43,0.02,-1.0,-7,-2,-0.009,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.015
-108,-50,-0.35,0.2,2.3,-14,-13,-0.053,-0.2,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,0.026000000000000002
401,-13,0.24,0.08,0.1,-13,-9,-0.013999999999999999,1.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.022000000000000002
-366,-25,-0.57,0.13,0.3,-16,2,-0.012,-0.2,-0.0016,-0.0018,-0.0018,-0.0018,0.0002,0.0,0.0,0.0,-0.0018,0.032
33,-4,-0.72,0.22,0.1,-9,-8,-0.013999999999999999,-4.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
-289,8,-0.07,0.07,-0.4,-11,-4,0.01,0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.021
-132,-60,0.05,-0.05,-2.0,-10,9,0.027000000000000003,-0.2,-0.0001,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,0.0,-0.0001,0.016
52,19,0.38,0.16,2.2,-14,-8,-0.015,-0.3,-0.0014,-0.0014,-0.0014,-0.0013,0.0,0.0,-0.0002,0.0,-0.0013,0.028999999999999998
101,-22,-0.12,0.17,-1.7,-21,3,0.019,-0.2,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.026000000000000002
-380,-21,-0.32,-0.17,-0.8,-9,21,0.01,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.013999999999999999
289,-8,-0.53,0.06,0.9,-11,5,-0.012,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.019
252,-14,0.37,0.06,-0.8,-12,-1,0.017,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
-255,-16,0.06,0.21,0.5,-13,-12,-0.005,-0.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.023
-7,74,0.39,0.09,-0.2,-6,-9,0.004,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.02
24,-20,-0.12,0.02,-1.7,-9,0,-0.002,0.2,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.017
134,26,-0.44,0.02,0.0,-6,-6,-0.009,1.5,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
-49,-30,0.36,0.12,-0.4,-16,1,0.012,-0.2,-0.0011,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.028999999999999998
513,25,-0.08,0.1,-0.5,-6,-4,0.004,-1.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
