0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.23,63.7,58.0,6.72,6.79,4.3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3977
0.33,62.1,58.0,4.43,4.4,2.74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,631
1.06,62.4,55.0,6.57,6.5,4.08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4920
0.31,62.2,60.0,4.3,4.32,2.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,571
0.7,63.6,58.0,5.67,5.62,3.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3175
1.13,61.4,61.0,6.71,6.67,4.11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5650
1.06,59.6,60.0,6.71,6.68,3.99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7280
0.35,60.8,56.0,4.61,4.6,2.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1017
1.0,62.4,56.0,6.31,6.35,3.95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3906
0.72,62.9,57.0,5.68,5.73,3.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2990
1.01,61.6,58.0,6.45,6.51,3.99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3944
0.34,61.1,58.0,4.47,4.5,2.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,537
1.5,62.5,58.0,7.21,7.28,4.53,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16023
0.32,61.6,56.0,4.4,4.43,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,637
1.4,61.5,60.0,7.25,7.18,4.44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10625
1.13,59.7,59.0,6.89,6.77,4.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7108
1.52,64.2,59.0,7.16,7.2,4.61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11696
0.7,62.5,61.0,5.62,5.67,3.53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2453
0.3,62.9,60.0,4.18,4.22,2.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,605
0.31,61.5,59.0,4.35,4.37,2.68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,408
0.8,61.4,55.0,5.96,5.99,3.67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3192
0.57,61.2,57.0,5.35,5.31,3.26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1414
0.71,63.1,58.0,5.69,5.6,3.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2515
0.52,58.9,60.0,5.23,5.3,3.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2064
0.4,63.1,57.0,4.69,4.73,2.97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,720
0.9,62.6,58.0,6.11,6.15,3.84,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4381
0.7,62.8,56.0,5.63,5.68,3.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2528
1.01,60.0,60.0,6.51,6.45,3.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5543
0.73,60.9,59.0,5.79,5.83,3.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3459
0.32,60.9,57.0,4.42,4.45,2.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,954
0.32,63.1,55.0,4.33,4.36,2.74,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,505
1.2,60.7,60.0,6.81,6.89,4.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4831
1.18,61.4,55.0,6.84,6.78,4.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6013
0.31,59.3,59.0,4.48,4.42,2.64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,698
1.0,61.9,57.0,6.39,6.43,3.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8217
0.32,62.8,54.0,4.35,4.38,2.74,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,702
0.51,59.2,61.0,5.17,5.16,3.06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1662
0.58,60.9,57.0,5.4,5.44,3.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1209
0.56,61.6,55.0,5.31,5.33,3.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1649
0.53,62.4,54.0,5.18,5.21,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1659
1.34,61.7,58.0,7.04,7.1,4.36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6464
1.5,61.5,57.0,7.32,7.37,4.52,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8936
1.0,66.1,59.0,6.18,6.13,4.07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3472
0.72,60.3,59.0,5.77,5.83,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2197
0.53,61.4,56.0,5.25,5.18,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1813
0.55,61.2,58.0,5.24,5.29,3.22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1692
1.01,62.0,57.0,6.4,6.44,3.98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6295
0.43,63.0,56.0,4.83,4.86,3.05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,905
1.3,58.1,59.0,7.19,7.16,4.17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6188
0.63,57.3,62.5,5.65,5.7,3.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1760
0.7,62.3,55.0,5.64,5.7,3.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2513
1.11,63.5,60.0,6.58,6.49,4.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4538
0.3,63.0,59.0,4.27,4.24,2.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,506
0.31,61.6,57.0,4.32,4.35,2.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,660
0.77,64.1,55.0,5.8,5.86,3.73,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2184
1.04,62.0,54.0,6.52,6.54,4.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6368
0.35,63.3,57.0,4.53,4.51,2.86,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,827
0.52,60.8,60.0,5.2,5.17,3.15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1037
0.71,61.9,56.0,5.69,5.74,3.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2999
1.5,62.2,60.0,7.3,7.27,4.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15851
0.54,61.7,57.0,5.23,5.25,3.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1726
2.02,62.5,54.0,8.07,8.1,5.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17245
0.52,62.1,57.0,5.22,5.19,3.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1617
2.29,60.1,58.0,8.63,8.58,5.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13711
0.9,60.7,61.0,6.22,6.16,3.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3084
0.32,60.5,58.0,4.43,4.49,2.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,450
0.5,59.9,60.0,5.15,5.13,3.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1764
0.42,62.6,57.0,4.84,4.81,3.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,992
0.51,61.7,55.0,5.18,5.2,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1437
1.22,61.3,56.0,6.93,6.88,4.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8313
1.24,62.4,56.0,6.86,6.89,4.29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11376
0.32,62.1,55.0,4.38,4.4,2.73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,449
0.3,61.3,57.0,4.29,4.33,2.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,658
0.3,59.5,59.0,4.42,4.38,2.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,882
0.55,61.5,56.7,5.25,5.28,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1902
1.06,63.9,60.0,6.45,6.41,4.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4321
0.61,63.4,55.0,5.46,5.42,3.45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1401
1.32,61.4,54.0,7.09,7.13,4.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9715
0.54,62.6,58.0,5.16,5.22,3.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1042
1.12,62.8,57.0,6.61,6.64,4.16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7589
0.57,60.9,57.0,5.43,5.37,3.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2093
0.41,61.8,57.0,4.75,4.79,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,863
1.5,59.2,59.0,7.44,7.39,4.39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13720
0.31,62.3,56.0,4.38,4.35,2.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,707
0.42,62.0,53.0,4.83,4.85,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1289
1.51,62.8,59.0,7.28,7.2,4.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7553
0.75,63.9,56.0,5.76,5.71,3.66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2250
0.8,62.1,57.0,5.95,6.0,3.71,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3494
1.49,62.6,54.0,7.31,7.28,4.57,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6175
0.33,61.9,59.0,4.4,4.46,2.74,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,579
1.03,61.8,60.0,6.45,6.42,3.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4560
0.7,58.9,65.0,5.69,5.76,3.37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2187
0.31,63.9,56.0,4.27,4.31,2.74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,544
1.01,61.1,56.0,6.44,6.48,3.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4693
0.7,65.8,61.0,5.61,5.46,3.64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2384
0.32,61.5,55.0,4.38,4.43,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,702
0.54,62.1,56.0,5.22,5.18,3.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1250
0.72,61.4,56.0,5.78,5.8,3.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3601
0.41,62.4,58.0,4.72,4.76,2.96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,827
0.71,62.7,55.0,5.66,5.7,3.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2313
0.41,60.7,57.0,4.81,4.85,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,683
0.26,62.0,56.0,4.08,4.11,2.54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,399
0.51,61.7,56.0,5.14,5.16,3.18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2718
0.71,63.1,57.0,5.61,5.65,3.55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2096
0.37,60.8,57.0,4.66,4.61,2.82,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,833
0.72,57.9,60.0,5.97,5.91,3.44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3048
1.0,62.2,61.0,6.38,6.41,3.98,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7682
0.51,62.0,57.0,5.09,5.13,3.17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1098
1.17,63.2,57.0,6.73,6.71,4.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7076
1.1,61.6,56.0,6.66,6.61,4.09,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4916
0.91,66.3,56.0,5.92,5.99,3.95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2390
1.0,60.6,54.0,6.56,6.52,3.96,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8924
1.03,61.7,56.0,6.47,6.49,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6662
0.55,62.8,57.0,5.2,5.21,3.27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1743
2.52,60.6,60.0,8.78,8.7,5.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18179
0.32,61.8,55.0,4.4,4.43,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,814
0.31,59.4,59.0,4.41,4.44,2.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,544
0.33,61.1,55.0,4.46,4.48,2.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,824
0.33,61.7,55.7,4.43,4.45,2.74,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,570
0.76,62.0,54.0,5.84,5.91,3.64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2530
1.75,61.5,59.0,7.76,7.66,4.74,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16783
1.01,63.6,57.0,6.35,6.39,4.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4719
1.5,61.2,61.0,7.32,7.25,4.46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10478
1.2,61.9,56.0,6.81,6.83,4.22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16130
1.07,60.7,60.0,6.64,6.61,4.02,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4764
0.3,62.6,56.0,4.26,4.29,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,857
0.3,62.3,53.0,4.34,4.36,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,886
1.2,62.2,55.0,6.76,6.85,4.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6956
0.36,61.3,56.0,4.61,4.65,2.84,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,636
0.62,62.5,55.0,5.45,5.49,3.42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1161
1.21,62.1,60.0,6.77,6.82,4.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5190
1.52,61.6,56.0,7.75,7.73,4.77,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6793
0.57,61.7,56.0,5.33,5.3,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2206
0.57,63.2,55.0,5.26,5.31,3.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1364
0.54,60.9,60.0,5.28,5.36,3.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1644
2.04,60.7,61.0,8.18,8.1,4.94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18104
1.13,62.0,55.0,6.68,6.7,4.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5378
0.7,62.0,57.0,5.71,5.67,3.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2535
0.38,62.3,53.0,4.65,4.69,2.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,660
0.7,59.8,59.0,5.78,5.82,3.47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2161
1.01,64.0,56.0,6.3,6.38,4.06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5166
0.32,60.2,60.0,4.48,4.45,2.69,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,828
0.51,61.6,58.0,5.18,5.15,3.18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1567
1.75,63.3,59.0,7.63,7.57,4.81,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8840
2.01,59.2,60.0,8.31,8.27,4.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13574
0.51,60.5,59.0,5.16,5.19,3.13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1893
0.71,63.0,59.0,5.59,5.65,3.54,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2320
0.51,60.8,61.0,5.12,5.08,3.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1749
1.07,60.6,66.0,6.65,6.46,3.97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4554
0.52,61.1,55.0,5.2,5.27,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1689
1.38,61.2,59.0,7.19,7.13,4.38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4730
1.21,62.7,54.0,6.8,6.82,4.27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9323
0.9,63.0,58.0,6.11,6.14,3.86,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4523
0.3,61.4,55.0,4.34,4.36,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,475
0.75,62.2,57.0,5.8,5.84,3.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2456
1.23,60.5,64.0,6.94,6.88,4.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5689
0.3,61.9,57.0,4.33,4.29,2.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911
0.36,61.0,59.0,4.6,4.55,2.79,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1148
1.73,60.7,58.0,7.73,7.78,4.71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9105
1.31,60.3,62.0,7.12,7.04,4.26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4490
0.4,62.3,57.0,4.73,4.68,2.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1050
1.0,58.1,63.0,6.45,6.36,3.72,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4586
2.32,61.0,58.0,8.5,8.54,5.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18532
1.51,61.9,56.0,7.31,7.36,4.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8951
0.26,63.1,59.0,4.04,4.08,2.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,599
0.72,61.3,56.0,5.75,5.8,3.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3478
0.4,61.0,57.0,4.74,4.77,2.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1010
0.27,62.5,54.0,4.16,4.19,2.61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,432
0.32,62.2,57.0,4.43,4.38,2.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,720
1.29,61.8,59.0,6.99,6.96,4.31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6429
2.07,61.1,58.0,8.27,8.2,5.03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13844
2.06,60.0,60.0,6.29,6.25,4.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16098
0.81,61.7,55.1,5.97,6.04,3.71,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4127
1.03,63.2,58.0,6.44,6.34,4.04,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2988
0.28,63.6,56.0,4.13,4.17,2.64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,596
0.72,61.1,56.0,5.78,5.81,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3601
1.12,62.7,56.0,6.66,6.61,4.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4290
0.54,63.2,55.0,5.24,5.2,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1439
0.25,59.4,57.0,4.1,4.12,2.44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,575
1.51,65.5,56.0,7.18,7.13,4.69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6816
0.72,59.9,58.0,5.85,5.81,3.49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2334
0.35,54.6,59.0,4.85,4.79,2.63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1011
0.29,61.3,56.0,4.23,4.25,2.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600
0.57,61.8,55.0,5.38,5.34,3.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1949
0.35,62.2,58.0,4.52,4.45,2.79,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1116
1.24,61.0,59.0,6.93,7.0,4.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5231
0.52,60.8,56.0,5.17,5.2,3.15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1343
0.59,61.9,58.0,5.35,5.38,3.32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1287
0.4,63.7,57.0,4.69,4.66,2.98,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,882
0.9,64.6,58.0,6.12,6.06,3.93,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2964
0.49,62.3,55.0,5.03,5.05,3.14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1934
0.4,62.7,58.5,4.7,4.74,2.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,793
0.32,59.4,58.0,4.48,4.44,2.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,828
0.38,62.1,54.5,4.64,4.69,2.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,768
1.21,60.4,59.0,6.88,6.97,4.18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7196
0.35,61.2,56.0,4.56,4.58,2.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,872
1.03,57.2,59.0,6.66,6.63,3.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3743
0.52,62.7,58.0,5.2,5.16,3.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1605
0.41,62.0,56.0,4.72,4.79,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,935
0.9,62.0,55.0,6.15,6.23,3.84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3662
1.18,62.2,57.0,6.72,6.76,4.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5451
0.93,58.8,60.0,6.37,6.49,3.78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4081
0.3,63.3,59.0,4.3,4.23,2.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,506
1.51,62.3,62.0,7.32,7.21,4.51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7018
0.31,61.0,56.0,4.37,4.39,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,924
0.53,60.5,60.0,5.21,5.24,3.16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1141
0.35,62.2,56.0,4.51,4.53,2.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,767
0.58,62.1,56.0,5.37,5.33,3.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1790
